status,video_id,video_path,pose_file,stroke_type,player_id,extracted_frames
success,43_set1_rally27_ball03_Clear,data/clips/Clear/43_set1_rally27_ball03_Clear.mp4,processed/poses/43_set1_rally27_ball03_Clear_pose.pkl,clear,43,9
success,35_set1_rally23_ball03_Clear,data/clips/Clear/35_set1_rally23_ball03_Clear.mp4,processed/poses/35_set1_rally23_ball03_Clear_pose.pkl,clear,35,148
success,32_set1_rally11_ball19_Clear,data/clips/Clear/32_set1_rally11_ball19_Clear.mp4,processed/poses/32_set1_rally11_ball19_Clear_pose.pkl,clear,32,33
success,08_set2_rally33_ball12_Clear,data/clips/Clear/08_set2_rally33_ball12_Clear.mp4,processed/poses/08_set2_rally33_ball12_Clear_pose.pkl,clear,08,88
success,39_set1_rally30_ball03_Clear,data/clips/Clear/39_set1_rally30_ball03_Clear.mp4,processed/poses/39_set1_rally30_ball03_Clear_pose.pkl,clear,39,14
success,01_set1_rally13_ball09_Clear,data/clips/Clear/01_set1_rally13_ball09_Clear.mp4,processed/poses/01_set1_rally13_ball09_Clear_pose.pkl,clear,01,80
success,05_set2_rally25_ball14_Clear,data/clips/Clear/05_set2_rally25_ball14_Clear.mp4,processed/poses/05_set2_rally25_ball14_Clear_pose.pkl,clear,05,86
success,35_set1_rally03_ball16_Clear,data/clips/Clear/35_set1_rally03_ball16_Clear.mp4,processed/poses/35_set1_rally03_ball16_Clear_pose.pkl,clear,35,13
success,04_set1_rally04_ball05_Clear,data/clips/Clear/04_set1_rally04_ball05_Clear.mp4,processed/poses/04_set1_rally04_ball05_Clear_pose.pkl,clear,04,97
success,38_set2_rally26_ball04_Clear,data/clips/Clear/38_set2_rally26_ball04_Clear.mp4,processed/poses/38_set2_rally26_ball04_Clear_pose.pkl,clear,38,32
success,13_set2_rally10_ball27_Clear,data/clips/Clear/13_set2_rally10_ball27_Clear.mp4,processed/poses/13_set2_rally10_ball27_Clear_pose.pkl,clear,13,101
success,02_set2_rally26_ball08_Clear,data/clips/Clear/02_set2_rally26_ball08_Clear.mp4,processed/poses/02_set2_rally26_ball08_Clear_pose.pkl,clear,02,101
success,40_set1_rally21_ball02_Clear,data/clips/Clear/40_set1_rally21_ball02_Clear.mp4,processed/poses/40_set1_rally21_ball02_Clear_pose.pkl,clear,40,132
success,08_set1_rally18_ball03_Clear,data/clips/Clear/08_set1_rally18_ball03_Clear.mp4,processed/poses/08_set1_rally18_ball03_Clear_pose.pkl,clear,08,59
success,05_set1_rally07_ball07_Clear,data/clips/Clear/05_set1_rally07_ball07_Clear.mp4,processed/poses/05_set1_rally07_ball07_Clear_pose.pkl,clear,05,80
success,08_set2_rally11_ball08_Clear,data/clips/Clear/08_set2_rally11_ball08_Clear.mp4,processed/poses/08_set2_rally11_ball08_Clear_pose.pkl,clear,08,45
success,07_set2_rally20_ball03_Clear,data/clips/Clear/07_set2_rally20_ball03_Clear.mp4,processed/poses/07_set2_rally20_ball03_Clear_pose.pkl,clear,07,76
success,19_set1_rally29_ball08_Clear,data/clips/Clear/19_set1_rally29_ball08_Clear.mp4,processed/poses/19_set1_rally29_ball08_Clear_pose.pkl,clear,19,15
success,26_set2_rally20_ball14_Clear,data/clips/Clear/26_set2_rally20_ball14_Clear.mp4,processed/poses/26_set2_rally20_ball14_Clear_pose.pkl,clear,26,184
success,15_set3_rally22_ball03_Clear,data/clips/Clear/15_set3_rally22_ball03_Clear.mp4,processed/poses/15_set3_rally22_ball03_Clear_pose.pkl,clear,15,138
success,44_set1_rally26_ball04_Clear,data/clips/Clear/44_set1_rally26_ball04_Clear.mp4,processed/poses/44_set1_rally26_ball04_Clear_pose.pkl,clear,44,77
success,21_set1_rally34_ball02_Clear,data/clips/Clear/21_set1_rally34_ball02_Clear.mp4,processed/poses/21_set1_rally34_ball02_Clear_pose.pkl,clear,21,19
success,01_set1_rally27_ball30_Clear,data/clips/Clear/01_set1_rally27_ball30_Clear.mp4,processed/poses/01_set1_rally27_ball30_Clear_pose.pkl,clear,01,163
success,21_set2_rally28_ball05_Clear,data/clips/Clear/21_set2_rally28_ball05_Clear.mp4,processed/poses/21_set2_rally28_ball05_Clear_pose.pkl,clear,21,139
success,17_set3_rally30_ball17_Clear,data/clips/Clear/17_set3_rally30_ball17_Clear.mp4,processed/poses/17_set3_rally30_ball17_Clear_pose.pkl,clear,17,23
success,29_set1_rally17_ball06_Clear,data/clips/Clear/29_set1_rally17_ball06_Clear.mp4,processed/poses/29_set1_rally17_ball06_Clear_pose.pkl,clear,29,60
success,30_set1_rally30_ball10_Clear,data/clips/Clear/30_set1_rally30_ball10_Clear.mp4,processed/poses/30_set1_rally30_ball10_Clear_pose.pkl,clear,30,23
success,14_set1_rally21_ball08_Drop,data/clips/Drop/14_set1_rally21_ball08_Drop.mp4,processed/poses/14_set1_rally21_ball08_Drop_pose.pkl,drop,14,9
success,32_set3_rally35_ball06_Drop,data/clips/Drop/32_set3_rally35_ball06_Drop.mp4,processed/poses/32_set3_rally35_ball06_Drop_pose.pkl,drop,32,54
success,11_set2_rally26_ball02_Drop,data/clips/Drop/11_set2_rally26_ball02_Drop.mp4,processed/poses/11_set2_rally26_ball02_Drop_pose.pkl,drop,11,113
success,19_set3_rally10_ball27_Drop,data/clips/Drop/19_set3_rally10_ball27_Drop.mp4,processed/poses/19_set3_rally10_ball27_Drop_pose.pkl,drop,19,140
success,10_set1_rally33_ball14_Drop,data/clips/Drop/10_set1_rally33_ball14_Drop.mp4,processed/poses/10_set1_rally33_ball14_Drop_pose.pkl,drop,10,73
success,42_set2_rally19_ball04_Drop,data/clips/Drop/42_set2_rally19_ball04_Drop.mp4,processed/poses/42_set2_rally19_ball04_Drop_pose.pkl,drop,42,12
success,01_set3_rally38_ball06_Drop,data/clips/Drop/01_set3_rally38_ball06_Drop.mp4,processed/poses/01_set3_rally38_ball06_Drop_pose.pkl,drop,01,150
success,32_set3_rally35_ball07_Drop,data/clips/Drop/32_set3_rally35_ball07_Drop.mp4,processed/poses/32_set3_rally35_ball07_Drop_pose.pkl,drop,32,54
success,06_set2_rally02_ball06_Drop,data/clips/Drop/06_set2_rally02_ball06_Drop.mp4,processed/poses/06_set2_rally02_ball06_Drop_pose.pkl,drop,06,132
success,42_set2_rally19_ball05_Drop,data/clips/Drop/42_set2_rally19_ball05_Drop.mp4,processed/poses/42_set2_rally19_ball05_Drop_pose.pkl,drop,42,12
success,10_set1_rally33_ball15_Drop,data/clips/Drop/10_set1_rally33_ball15_Drop.mp4,processed/poses/10_set1_rally33_ball15_Drop_pose.pkl,drop,10,73
success,19_set3_rally10_ball26_Drop,data/clips/Drop/19_set3_rally10_ball26_Drop.mp4,processed/poses/19_set3_rally10_ball26_Drop_pose.pkl,drop,19,115
success,30_set2_rally39_ball02_Drop,data/clips/Drop/30_set2_rally39_ball02_Drop.mp4,processed/poses/30_set2_rally39_ball02_Drop_pose.pkl,drop,30,2
success,09_set2_rally05_ball02_Drop,data/clips/Drop/09_set2_rally05_ball02_Drop.mp4,processed/poses/09_set2_rally05_ball02_Drop_pose.pkl,drop,09,139
success,28_set1_rally05_ball15_Drop,data/clips/Drop/28_set1_rally05_ball15_Drop.mp4,processed/poses/28_set1_rally05_ball15_Drop_pose.pkl,drop,28,2
success,26_set2_rally17_ball06_Drop,data/clips/Drop/26_set2_rally17_ball06_Drop.mp4,processed/poses/26_set2_rally17_ball06_Drop_pose.pkl,drop,26,65
success,38_set3_rally34_ball02_Drop,data/clips/Drop/38_set3_rally34_ball02_Drop.mp4,processed/poses/38_set3_rally34_ball02_Drop_pose.pkl,drop,38,66
success,16_set2_rally08_ball04_Drop,data/clips/Drop/16_set2_rally08_ball04_Drop.mp4,processed/poses/16_set2_rally08_ball04_Drop_pose.pkl,drop,16,49
success,31_set2_rally33_ball02_Drop,data/clips/Drop/31_set2_rally33_ball02_Drop.mp4,processed/poses/31_set2_rally33_ball02_Drop_pose.pkl,drop,31,74
success,19_set1_rally20_ball12_Drop,data/clips/Drop/19_set1_rally20_ball12_Drop.mp4,processed/poses/19_set1_rally20_ball12_Drop_pose.pkl,drop,19,138
success,14_set2_rally10_ball07_Drop,data/clips/Drop/14_set2_rally10_ball07_Drop.mp4,processed/poses/14_set2_rally10_ball07_Drop_pose.pkl,drop,14,1
success,02_set2_rally40_ball16_Drop,data/clips/Drop/02_set2_rally40_ball16_Drop.mp4,processed/poses/02_set2_rally40_ball16_Drop_pose.pkl,drop,02,192
success,28_set1_rally05_ball14_Drop,data/clips/Drop/28_set1_rally05_ball14_Drop.mp4,processed/poses/28_set1_rally05_ball14_Drop_pose.pkl,drop,28,2
success,26_set2_rally17_ball07_Drop,data/clips/Drop/26_set2_rally17_ball07_Drop.mp4,processed/poses/26_set2_rally17_ball07_Drop_pose.pkl,drop,26,65
success,32_set3_rally08_ball06_Drop,data/clips/Drop/32_set3_rally08_ball06_Drop.mp4,processed/poses/32_set3_rally08_ball06_Drop_pose.pkl,drop,32,3
success,07_set1_rally39_ball09_Drop,data/clips/Drop/07_set1_rally39_ball09_Drop.mp4,processed/poses/07_set1_rally39_ball09_Drop_pose.pkl,drop,07,191
success,05_set3_rally34_ball07_Drop,data/clips/Drop/05_set3_rally34_ball07_Drop.mp4,processed/poses/05_set3_rally34_ball07_Drop_pose.pkl,drop,05,212
success,05_set3_rally34_ball06_Drop,data/clips/Drop/05_set3_rally34_ball06_Drop.mp4,processed/poses/05_set3_rally34_ball06_Drop_pose.pkl,drop,05,187
success,23_set2_rally27_ball27_Drop,data/clips/Drop/23_set2_rally27_ball27_Drop.mp4,processed/poses/23_set2_rally27_ball27_Drop_pose.pkl,drop,23,14
success,06_set1_rally10_ball15_Drop,data/clips/Drop/06_set1_rally10_ball15_Drop.mp4,processed/poses/06_set1_rally10_ball15_Drop_pose.pkl,drop,06,110
success,21_set1_rally42_ball42_Drop,data/clips/Drop/21_set1_rally42_ball42_Drop.mp4,processed/poses/21_set1_rally42_ball42_Drop_pose.pkl,drop,21,173
success,22_set2_rally16_ball02_Drop,data/clips/Drop/22_set2_rally16_ball02_Drop.mp4,processed/poses/22_set2_rally16_ball02_Drop_pose.pkl,drop,22,149
success,07_set2_rally05_ball03_Drop,data/clips/Drop/07_set2_rally05_ball03_Drop.mp4,processed/poses/07_set2_rally05_ball03_Drop_pose.pkl,drop,07,51
success,07_set1_rally21_ball30_Drop,data/clips/Drop/07_set1_rally21_ball30_Drop.mp4,processed/poses/07_set1_rally21_ball30_Drop_pose.pkl,drop,07,194
success,08_set2_rally02_ball06_Drop,data/clips/Drop/08_set2_rally02_ball06_Drop.mp4,processed/poses/08_set2_rally02_ball06_Drop_pose.pkl,drop,08,158
success,35_set1_rally26_ball31_Drop,data/clips/Drop/35_set1_rally26_ball31_Drop.mp4,processed/poses/35_set1_rally26_ball31_Drop_pose.pkl,drop,35,1
success,22_set2_rally26_ball06_Drop,data/clips/Drop/22_set2_rally26_ball06_Drop.mp4,processed/poses/22_set2_rally26_ball06_Drop_pose.pkl,drop,22,8
success,15_set1_rally16_ball08_Drop,data/clips/Drop/15_set1_rally16_ball08_Drop.mp4,processed/poses/15_set1_rally16_ball08_Drop_pose.pkl,drop,15,152
success,15_set3_rally03_ball05_Drop,data/clips/Drop/15_set3_rally03_ball05_Drop.mp4,processed/poses/15_set3_rally03_ball05_Drop_pose.pkl,drop,15,77
success,19_set3_rally16_ball02_Drop,data/clips/Drop/19_set3_rally16_ball02_Drop.mp4,processed/poses/19_set3_rally16_ball02_Drop_pose.pkl,drop,19,132
success,19_set3_rally26_ball06_Drop,data/clips/Drop/19_set3_rally26_ball06_Drop.mp4,processed/poses/19_set3_rally26_ball06_Drop_pose.pkl,drop,19,15
success,32_set3_rally08_ball07_Drop,data/clips/Drop/32_set3_rally08_ball07_Drop.mp4,processed/poses/32_set3_rally08_ball07_Drop_pose.pkl,drop,32,19
success,32_set1_rally33_ball13_Drop,data/clips/Drop/32_set1_rally33_ball13_Drop.mp4,processed/poses/32_set1_rally33_ball13_Drop_pose.pkl,drop,32,72
success,30_set3_rally40_ball08_Drop,data/clips/Drop/30_set3_rally40_ball08_Drop.mp4,processed/poses/30_set3_rally40_ball08_Drop_pose.pkl,drop,30,22
success,22_set1_rally17_ball09_Drop,data/clips/Drop/22_set1_rally17_ball09_Drop.mp4,processed/poses/22_set1_rally17_ball09_Drop_pose.pkl,drop,22,63
success,08_set2_rally02_ball07_Drop,data/clips/Drop/08_set2_rally02_ball07_Drop.mp4,processed/poses/08_set2_rally02_ball07_Drop_pose.pkl,drop,08,183
success,07_set1_rally04_ball08_Drop,data/clips/Drop/07_set1_rally04_ball08_Drop.mp4,processed/poses/07_set1_rally04_ball08_Drop_pose.pkl,drop,07,154
success,38_set3_rally09_ball02_Drop,data/clips/Drop/38_set3_rally09_ball02_Drop.mp4,processed/poses/38_set3_rally09_ball02_Drop_pose.pkl,drop,38,51
success,02_set2_rally33_ball07_Drop,data/clips/Drop/02_set2_rally33_ball07_Drop.mp4,processed/poses/02_set2_rally33_ball07_Drop_pose.pkl,drop,02,169
success,15_set1_rally38_ball10_Drop,data/clips/Drop/15_set1_rally38_ball10_Drop.mp4,processed/poses/15_set1_rally38_ball10_Drop_pose.pkl,drop,15,153
success,30_set2_rally04_ball03_Drop,data/clips/Drop/30_set2_rally04_ball03_Drop.mp4,processed/poses/30_set2_rally04_ball03_Drop_pose.pkl,drop,30,5
success,02_set2_rally03_ball03_Drop,data/clips/Drop/02_set2_rally03_ball03_Drop.mp4,processed/poses/02_set2_rally03_ball03_Drop_pose.pkl,drop,02,128
success,07_set1_rally04_ball09_Drop,data/clips/Drop/07_set1_rally04_ball09_Drop.mp4,processed/poses/07_set1_rally04_ball09_Drop_pose.pkl,drop,07,154
success,01_set2_rally21_ball05_Drop,data/clips/Drop/01_set2_rally21_ball05_Drop.mp4,processed/poses/01_set2_rally21_ball05_Drop_pose.pkl,drop,01,159
success,02_set2_rally33_ball06_Drop,data/clips/Drop/02_set2_rally33_ball06_Drop.mp4,processed/poses/02_set2_rally33_ball06_Drop_pose.pkl,drop,02,144
success,16_set1_rally01_ball18_Drop,data/clips/Drop/16_set1_rally01_ball18_Drop.mp4,processed/poses/16_set1_rally01_ball18_Drop_pose.pkl,drop,16,64
success,15_set2_rally27_ball07_Drop,data/clips/Drop/15_set2_rally27_ball07_Drop.mp4,processed/poses/15_set2_rally27_ball07_Drop_pose.pkl,drop,15,166
success,15_set1_rally38_ball11_Drop,data/clips/Drop/15_set1_rally38_ball11_Drop.mp4,processed/poses/15_set1_rally38_ball11_Drop_pose.pkl,drop,15,178
success,35_set2_rally07_ball11_Drop,data/clips/Drop/35_set2_rally07_ball11_Drop.mp4,processed/poses/35_set2_rally07_ball11_Drop_pose.pkl,drop,35,77
success,09_set1_rally12_ball02_Drop,data/clips/Drop/09_set1_rally12_ball02_Drop.mp4,processed/poses/09_set1_rally12_ball02_Drop_pose.pkl,drop,09,82
success,04_set2_rally22_ball16_Drop,data/clips/Drop/04_set2_rally22_ball16_Drop.mp4,processed/poses/04_set2_rally22_ball16_Drop_pose.pkl,drop,04,4
success,09_set1_rally22_ball07_Drop,data/clips/Drop/09_set1_rally22_ball07_Drop.mp4,processed/poses/09_set1_rally22_ball07_Drop_pose.pkl,drop,09,194
success,11_set1_rally31_ball02_Drop,data/clips/Drop/11_set1_rally31_ball02_Drop.mp4,processed/poses/11_set1_rally31_ball02_Drop_pose.pkl,drop,11,7
success,06_set1_rally25_ball02_Drop,data/clips/Drop/06_set1_rally25_ball02_Drop.mp4,processed/poses/06_set1_rally25_ball02_Drop_pose.pkl,drop,06,185
success,19_set3_rally23_ball15_Drop,data/clips/Drop/19_set3_rally23_ball15_Drop.mp4,processed/poses/19_set3_rally23_ball15_Drop_pose.pkl,drop,19,162
success,05_set1_rally07_ball04_Drop,data/clips/Drop/05_set1_rally07_ball04_Drop.mp4,processed/poses/05_set1_rally07_ball04_Drop_pose.pkl,drop,05,42
success,01_set3_rally30_ball10_Drop,data/clips/Drop/01_set3_rally30_ball10_Drop.mp4,processed/poses/01_set3_rally30_ball10_Drop_pose.pkl,drop,01,113
success,32_set1_rally06_ball04_Drop,data/clips/Drop/32_set1_rally06_ball04_Drop.mp4,processed/poses/32_set1_rally06_ball04_Drop_pose.pkl,drop,32,107
success,17_set1_rally15_ball05_Drop,data/clips/Drop/17_set1_rally15_ball05_Drop.mp4,processed/poses/17_set1_rally15_ball05_Drop_pose.pkl,drop,17,6
success,06_set1_rally15_ball06_Drop,data/clips/Drop/06_set1_rally15_ball06_Drop.mp4,processed/poses/06_set1_rally15_ball06_Drop_pose.pkl,drop,06,139
success,19_set3_rally23_ball14_Drop,data/clips/Drop/19_set3_rally23_ball14_Drop.mp4,processed/poses/19_set3_rally23_ball14_Drop_pose.pkl,drop,19,162
success,02_set1_rally29_ball03_Drop,data/clips/Drop/02_set1_rally29_ball03_Drop.mp4,processed/poses/02_set1_rally29_ball03_Drop_pose.pkl,drop,02,147
success,24_set1_rally18_ball05_Drop,data/clips/Drop/24_set1_rally18_ball05_Drop.mp4,processed/poses/24_set1_rally18_ball05_Drop_pose.pkl,drop,24,2
success,29_set1_rally07_ball02_Drop,data/clips/Drop/29_set1_rally07_ball02_Drop.mp4,processed/poses/29_set1_rally07_ball02_Drop_pose.pkl,drop,29,101
success,02_set1_rally29_ball02_Drop,data/clips/Drop/02_set1_rally29_ball02_Drop.mp4,processed/poses/02_set1_rally29_ball02_Drop_pose.pkl,drop,02,122
success,08_set2_rally19_ball09_Drop,data/clips/Drop/08_set2_rally19_ball09_Drop.mp4,processed/poses/08_set2_rally19_ball09_Drop_pose.pkl,drop,08,123
success,26_set1_rally30_ball02_Drop,data/clips/Drop/26_set1_rally30_ball02_Drop.mp4,processed/poses/26_set1_rally30_ball02_Drop_pose.pkl,drop,26,157
success,35_set2_rally29_ball08_Drop,data/clips/Drop/35_set2_rally29_ball08_Drop.mp4,processed/poses/35_set2_rally29_ball08_Drop_pose.pkl,drop,35,80
success,36_set1_rally37_ball05_Drop,data/clips/Drop/36_set1_rally37_ball05_Drop.mp4,processed/poses/36_set1_rally37_ball05_Drop_pose.pkl,drop,36,3
success,32_set1_rally06_ball05_Drop,data/clips/Drop/32_set1_rally06_ball05_Drop.mp4,processed/poses/32_set1_rally06_ball05_Drop_pose.pkl,drop,32,125
success,32_set2_rally29_ball16_Drop,data/clips/Drop/32_set2_rally29_ball16_Drop.mp4,processed/poses/32_set2_rally29_ball16_Drop_pose.pkl,drop,32,43
success,36_set2_rally28_ball13_Drop,data/clips/Drop/36_set2_rally28_ball13_Drop.mp4,processed/poses/36_set2_rally28_ball13_Drop_pose.pkl,drop,36,8
success,36_set1_rally37_ball04_Drop,data/clips/Drop/36_set1_rally37_ball04_Drop.mp4,processed/poses/36_set1_rally37_ball04_Drop_pose.pkl,drop,36,3
success,01_set3_rally06_ball31_Drop,data/clips/Drop/01_set3_rally06_ball31_Drop.mp4,processed/poses/01_set3_rally06_ball31_Drop_pose.pkl,drop,01,80
success,22_set1_rally01_ball03_Drop,data/clips/Drop/22_set1_rally01_ball03_Drop.mp4,processed/poses/22_set1_rally01_ball03_Drop_pose.pkl,drop,22,35
success,10_set1_rally06_ball03_Drop,data/clips/Drop/10_set1_rally06_ball03_Drop.mp4,processed/poses/10_set1_rally06_ball03_Drop_pose.pkl,drop,10,91
success,01_set3_rally06_ball30_Drop,data/clips/Drop/01_set3_rally06_ball30_Drop.mp4,processed/poses/01_set3_rally06_ball30_Drop_pose.pkl,drop,01,80
success,41_set2_rally10_ball09_Drop,data/clips/Drop/41_set2_rally10_ball09_Drop.mp4,processed/poses/41_set2_rally10_ball09_Drop_pose.pkl,drop,41,11
success,02_set2_rally15_ball09_Drop,data/clips/Drop/02_set2_rally15_ball09_Drop.mp4,processed/poses/02_set2_rally15_ball09_Drop_pose.pkl,drop,02,188
success,02_set1_rally14_ball03_Drop,data/clips/Drop/02_set1_rally14_ball03_Drop.mp4,processed/poses/02_set1_rally14_ball03_Drop_pose.pkl,drop,02,146
success,06_set3_rally23_ball17_Drop,data/clips/Drop/06_set3_rally23_ball17_Drop.mp4,processed/poses/06_set3_rally23_ball17_Drop_pose.pkl,drop,06,170
success,26_set2_rally12_ball14_Drop,data/clips/Drop/26_set2_rally12_ball14_Drop.mp4,processed/poses/26_set2_rally12_ball14_Drop_pose.pkl,drop,26,153
success,02_set1_rally14_ball02_Drop,data/clips/Drop/02_set1_rally14_ball02_Drop.mp4,processed/poses/02_set1_rally14_ball02_Drop_pose.pkl,drop,02,121
success,07_set1_rally34_ball44_Drop,data/clips/Drop/07_set1_rally34_ball44_Drop.mp4,processed/poses/07_set1_rally34_ball44_Drop_pose.pkl,drop,07,84
success,01_set3_rally23_ball08_Drop,data/clips/Drop/01_set3_rally23_ball08_Drop.mp4,processed/poses/01_set3_rally23_ball08_Drop_pose.pkl,drop,01,154
success,26_set2_rally12_ball15_Drop,data/clips/Drop/26_set2_rally12_ball15_Drop.mp4,processed/poses/26_set2_rally12_ball15_Drop_pose.pkl,drop,26,180
success,24_set1_rally19_ball02_Drop,data/clips/Drop/24_set1_rally19_ball02_Drop.mp4,processed/poses/24_set1_rally19_ball02_Drop_pose.pkl,drop,24,64
success,17_set1_rally14_ball03_Drop,data/clips/Drop/17_set1_rally14_ball03_Drop.mp4,processed/poses/17_set1_rally14_ball03_Drop_pose.pkl,drop,17,34
success,02_set2_rally37_ball12_Drop,data/clips/Drop/02_set2_rally37_ball12_Drop.mp4,processed/poses/02_set2_rally37_ball12_Drop_pose.pkl,drop,02,138
success,05_set3_rally06_ball32_Drop,data/clips/Drop/05_set3_rally06_ball32_Drop.mp4,processed/poses/05_set3_rally06_ball32_Drop_pose.pkl,drop,05,176
success,19_set2_rally06_ball11_Drop,data/clips/Drop/19_set2_rally06_ball11_Drop.mp4,processed/poses/19_set2_rally06_ball11_Drop_pose.pkl,drop,19,70
success,26_set1_rally31_ball04_Drop,data/clips/Drop/26_set1_rally31_ball04_Drop.mp4,processed/poses/26_set1_rally31_ball04_Drop_pose.pkl,drop,26,51
success,06_set3_rally31_ball08_Drop,data/clips/Drop/06_set3_rally31_ball08_Drop.mp4,processed/poses/06_set3_rally31_ball08_Drop_pose.pkl,drop,06,91
success,05_set1_rally06_ball02_Drop,data/clips/Drop/05_set1_rally06_ball02_Drop.mp4,processed/poses/05_set1_rally06_ball02_Drop_pose.pkl,drop,05,39
success,15_set1_rally22_ball18_Drop,data/clips/Drop/15_set1_rally22_ball18_Drop.mp4,processed/poses/15_set1_rally22_ball18_Drop_pose.pkl,drop,15,109
success,06_set3_rally31_ball09_Drop,data/clips/Drop/06_set3_rally31_ball09_Drop.mp4,processed/poses/06_set3_rally31_ball09_Drop_pose.pkl,drop,06,112
success,24_set1_rally14_ball07_Drop,data/clips/Drop/24_set1_rally14_ball07_Drop.mp4,processed/poses/24_set1_rally14_ball07_Drop_pose.pkl,drop,24,9
success,07_set2_rally31_ball12_Drop,data/clips/Drop/07_set2_rally31_ball12_Drop.mp4,processed/poses/07_set2_rally31_ball12_Drop_pose.pkl,drop,07,82
success,20_set1_rally15_ball02_Drop,data/clips/Drop/20_set1_rally15_ball02_Drop.mp4,processed/poses/20_set1_rally15_ball02_Drop_pose.pkl,drop,20,129
success,16_set1_rally13_ball07_Drop,data/clips/Drop/16_set1_rally13_ball07_Drop.mp4,processed/poses/16_set1_rally13_ball07_Drop_pose.pkl,drop,16,1
success,05_set1_rally06_ball03_Drop,data/clips/Drop/05_set1_rally06_ball03_Drop.mp4,processed/poses/05_set1_rally06_ball03_Drop_pose.pkl,drop,05,64
success,16_set1_rally13_ball06_Drop,data/clips/Drop/16_set1_rally13_ball06_Drop.mp4,processed/poses/16_set1_rally13_ball06_Drop_pose.pkl,drop,16,1
success,24_set1_rally14_ball06_Drop,data/clips/Drop/24_set1_rally14_ball06_Drop.mp4,processed/poses/24_set1_rally14_ball06_Drop_pose.pkl,drop,24,7
success,30_set1_rally29_ball21_Drop,data/clips/Drop/30_set1_rally29_ball21_Drop.mp4,processed/poses/30_set1_rally29_ball21_Drop_pose.pkl,drop,30,21
success,06_set3_rally22_ball10_Drop,data/clips/Drop/06_set3_rally22_ball10_Drop.mp4,processed/poses/06_set3_rally22_ball10_Drop_pose.pkl,drop,06,134
success,21_set2_rally23_ball08_Drop,data/clips/Drop/21_set2_rally23_ball08_Drop.mp4,processed/poses/21_set2_rally23_ball08_Drop_pose.pkl,drop,21,98
success,08_set1_rally24_ball05_Drop,data/clips/Drop/08_set1_rally24_ball05_Drop.mp4,processed/poses/08_set1_rally24_ball05_Drop_pose.pkl,drop,08,5
success,02_set1_rally15_ball05_Drop,data/clips/Drop/02_set1_rally15_ball05_Drop.mp4,processed/poses/02_set1_rally15_ball05_Drop_pose.pkl,drop,02,123
success,06_set3_rally22_ball11_Drop,data/clips/Drop/06_set3_rally22_ball11_Drop.mp4,processed/poses/06_set3_rally22_ball11_Drop_pose.pkl,drop,06,159
success,04_set1_rally31_ball02_Drop,data/clips/Drop/04_set1_rally31_ball02_Drop.mp4,processed/poses/04_set1_rally31_ball02_Drop_pose.pkl,drop,04,24
success,01_set2_rally36_ball08_Drop,data/clips/Drop/01_set2_rally36_ball08_Drop.mp4,processed/poses/01_set2_rally36_ball08_Drop_pose.pkl,drop,01,91
success,29_set1_rally30_ball24_Drop,data/clips/Drop/29_set1_rally30_ball24_Drop.mp4,processed/poses/29_set1_rally30_ball24_Drop_pose.pkl,drop,29,102
success,17_set3_rally22_ball12_Drop,data/clips/Drop/17_set3_rally22_ball12_Drop.mp4,processed/poses/17_set3_rally22_ball12_Drop_pose.pkl,drop,17,19
success,17_set3_rally22_ball13_Drop,data/clips/Drop/17_set3_rally22_ball13_Drop.mp4,processed/poses/17_set3_rally22_ball13_Drop_pose.pkl,drop,17,19
success,21_set1_rally12_ball06_Drop,data/clips/Drop/21_set1_rally12_ball06_Drop.mp4,processed/poses/21_set1_rally12_ball06_Drop_pose.pkl,drop,21,89
success,21_set1_rally22_ball02_Drop,data/clips/Drop/21_set1_rally22_ball02_Drop.mp4,processed/poses/21_set1_rally22_ball02_Drop_pose.pkl,drop,21,92
success,06_set1_rally22_ball20_Drop,data/clips/Drop/06_set1_rally22_ball20_Drop.mp4,processed/poses/06_set1_rally22_ball20_Drop_pose.pkl,drop,06,154
success,17_set3_rally09_ball18_Drop,data/clips/Drop/17_set3_rally09_ball18_Drop.mp4,processed/poses/17_set3_rally09_ball18_Drop_pose.pkl,drop,17,10
success,32_set2_rally10_ball02_Drop,data/clips/Drop/32_set2_rally10_ball02_Drop.mp4,processed/poses/32_set2_rally10_ball02_Drop_pose.pkl,drop,32,31
success,10_set1_rally07_ball05_Drop,data/clips/Drop/10_set1_rally07_ball05_Drop.mp4,processed/poses/10_set1_rally07_ball05_Drop_pose.pkl,drop,10,168
success,06_set1_rally22_ball21_Drop,data/clips/Drop/06_set1_rally22_ball21_Drop.mp4,processed/poses/06_set1_rally22_ball21_Drop_pose.pkl,drop,06,176
success,04_set1_rally01_ball06_Drop,data/clips/Drop/04_set1_rally01_ball06_Drop.mp4,processed/poses/04_set1_rally01_ball06_Drop_pose.pkl,drop,04,148
success,17_set3_rally09_ball19_Drop,data/clips/Drop/17_set3_rally09_ball19_Drop.mp4,processed/poses/17_set3_rally09_ball19_Drop_pose.pkl,drop,17,10
success,16_set1_rally08_ball08_Drop,data/clips/Drop/16_set1_rally08_ball08_Drop.mp4,processed/poses/16_set1_rally08_ball08_Drop_pose.pkl,drop,16,18
success,06_set3_rally27_ball03_Drop,data/clips/Drop/06_set3_rally27_ball03_Drop.mp4,processed/poses/06_set3_rally27_ball03_Drop_pose.pkl,drop,06,74
