clip_name,stroke_type,status
10_set1_rally12_ball4_Smash.mp4,Smash,already_exists
10_set1_rally12_ball7_Clear.mp4,Clear,already_exists
10_set1_rally12_ball12_Clear.mp4,Clear,already_exists
10_set1_rally12_ball19_Clear.mp4,Clear,already_exists
10_set1_rally12_ball20_Smash.mp4,Smash,already_exists
10_set1_rally12_ball23_Clear.mp4,Clear,already_exists
10_set1_rally13_ball4_Smash.mp4,Smash,already_exists
10_set1_rally15_ball3_Smash.mp4,Smash,already_exists
10_set1_rally15_ball8_Smash.mp4,Smash,already_exists
10_set1_rally16_ball6_Clear.mp4,Clear,already_exists
10_set1_rally16_ball11_Smash.mp4,Smash,already_exists
10_set1_rally19_ball4_Clear.mp4,Clear,already_exists
10_set1_rally20_ball4_Clear.mp4,Clear,already_exists
10_set1_rally20_ball5_Smash.mp4,Smash,already_exists
10_set1_rally21_ball3_Smash.mp4,Smash,already_exists
10_set1_rally21_ball6_Clear.mp4,Clear,already_exists
10_set1_rally21_ball7_Smash.mp4,Smash,already_exists
10_set1_rally21_ball16_Smash.mp4,Smash,already_exists
10_set1_rally23_ball3_Clear.mp4,Clear,already_exists
10_set1_rally25_ball7_Clear.mp4,Clear,already_exists
10_set1_rally25_ball14_Smash.mp4,Smash,already_exists
10_set1_rally25_ball16_Smash.mp4,Smash,already_exists
10_set1_rally26_ball7_Clear.mp4,Clear,already_exists
10_set1_rally26_ball8_Clear.mp4,Clear,already_exists
10_set1_rally26_ball11_Clear.mp4,Clear,already_exists
10_set1_rally26_ball12_Clear.mp4,Clear,already_exists
10_set1_rally26_ball13_Clear.mp4,Clear,already_exists
10_set1_rally26_ball14_Clear.mp4,Clear,already_exists
10_set1_rally27_ball9_Clear.mp4,Clear,already_exists
10_set1_rally28_ball4_Clear.mp4,Clear,already_exists
10_set1_rally28_ball5_Clear.mp4,Clear,already_exists
10_set1_rally28_ball6_Clear.mp4,Clear,already_exists
10_set1_rally28_ball11_Clear.mp4,Clear,already_exists
10_set1_rally28_ball12_Clear.mp4,Clear,already_exists
10_set1_rally29_ball3_Clear.mp4,Clear,already_exists
10_set1_rally29_ball7_Clear.mp4,Clear,already_exists
10_set1_rally29_ball8_Clear.mp4,Clear,already_exists
10_set1_rally29_ball9_Clear.mp4,Clear,already_exists
10_set1_rally29_ball14_Smash.mp4,Smash,already_exists
10_set1_rally29_ball16_Smash.mp4,Smash,already_exists
10_set1_rally30_ball3_Smash.mp4,Smash,already_exists
10_set1_rally31_ball4_Clear.mp4,Clear,already_exists
10_set1_rally31_ball8_Smash.mp4,Smash,already_exists
10_set1_rally32_ball3_Smash.mp4,Smash,already_exists
10_set1_rally33_ball6_Smash.mp4,Smash,already_exists
10_set1_rally33_ball11_Smash.mp4,Smash,already_exists
10_set1_rally33_ball17_Smash.mp4,Smash,already_exists
10_set1_rally35_ball3_Smash.mp4,Smash,already_exists
10_set1_rally35_ball10_Clear.mp4,Clear,already_exists
10_set1_rally36_ball3_Clear.mp4,Clear,already_exists
10_set1_rally36_ball4_Clear.mp4,Clear,already_exists
10_set1_rally36_ball8_Clear.mp4,Clear,already_exists
10_set2_rally5_ball5_Clear.mp4,Clear,already_exists
10_set2_rally5_ball6_Smash.mp4,Smash,already_exists
10_set2_rally6_ball4_Clear.mp4,Clear,already_exists
10_set2_rally6_ball10_Smash.mp4,Smash,already_exists
10_set2_rally8_ball5_Smash.mp4,Smash,already_exists
10_set2_rally9_ball6_Smash.mp4,Smash,already_exists
10_set2_rally9_ball12_Smash.mp4,Smash,already_exists
10_set2_rally10_ball6_Clear.mp4,Clear,already_exists
10_set2_rally10_ball10_Smash.mp4,Smash,already_exists
10_set2_rally11_ball3_Clear.mp4,Clear,already_exists
10_set2_rally11_ball4_Clear.mp4,Clear,already_exists
10_set2_rally11_ball8_Clear.mp4,Clear,already_exists
10_set2_rally11_ball18_Smash.mp4,Smash,already_exists
10_set2_rally11_ball20_Smash.mp4,Smash,already_exists
10_set2_rally11_ball24_Clear.mp4,Clear,already_exists
10_set2_rally11_ball25_Clear.mp4,Clear,already_exists
10_set2_rally11_ball29_Clear.mp4,Clear,already_exists
10_set2_rally17_ball3_Clear.mp4,Clear,already_exists
10_set2_rally18_ball4_Smash.mp4,Smash,already_exists
10_set2_rally20_ball4_Smash.mp4,Smash,already_exists
10_set2_rally20_ball9_Smash.mp4,Smash,already_exists
10_set2_rally21_ball5_Smash.mp4,Smash,already_exists
10_set2_rally22_ball3_Smash.mp4,Smash,already_exists
10_set2_rally26_ball15_Clear.mp4,Clear,already_exists
10_set2_rally28_ball6_Clear.mp4,Clear,already_exists
10_set2_rally30_ball9_Smash.mp4,Smash,already_exists
10_set2_rally32_ball7_Clear.mp4,Clear,already_exists
10_set2_rally32_ball8_Smash.mp4,Smash,already_exists
10_set2_rally33_ball7_Clear.mp4,Clear,already_exists
10_set2_rally33_ball8_Clear.mp4,Clear,already_exists
10_set2_rally34_ball8_Clear.mp4,Clear,already_exists
10_set2_rally34_ball9_Clear.mp4,Clear,already_exists
10_set2_rally34_ball10_Smash.mp4,Smash,already_exists
10_set2_rally35_ball9_Smash.mp4,Smash,already_exists
10_set2_rally36_ball3_Clear.mp4,Clear,already_exists
10_set2_rally36_ball11_Clear.mp4,Clear,already_exists
10_set2_rally36_ball12_Clear.mp4,Clear,already_exists
10_set2_rally36_ball13_Clear.mp4,Clear,already_exists
10_set2_rally36_ball14_Smash.mp4,Smash,already_exists
11_set1_rally1_ball10_Clear.mp4,Clear,already_exists
11_set1_rally1_ball11_Clear.mp4,Clear,already_exists
11_set1_rally1_ball12_Clear.mp4,Clear,already_exists
11_set1_rally2_ball9_Smash.mp4,Smash,already_exists
11_set1_rally3_ball5_Smash.mp4,Smash,already_exists
11_set1_rally4_ball3_Clear.mp4,Clear,already_exists
11_set1_rally4_ball4_Smash.mp4,Smash,already_exists
11_set1_rally5_ball10_Smash.mp4,Smash,already_exists
11_set1_rally6_ball5_Smash.mp4,Smash,already_exists
11_set1_rally9_ball8_Smash.mp4,Smash,already_exists
11_set1_rally10_ball8_Smash.mp4,Smash,already_exists
11_set1_rally11_ball2_Clear.mp4,Clear,already_exists
11_set1_rally12_ball3_Smash.mp4,Smash,already_exists
11_set1_rally13_ball5_Clear.mp4,Clear,already_exists
11_set1_rally14_ball5_Clear.mp4,Clear,already_exists
11_set1_rally16_ball6_Smash.mp4,Smash,already_exists
11_set1_rally17_ball13_Clear.mp4,Clear,already_exists
11_set1_rally17_ball14_Clear.mp4,Clear,already_exists
11_set1_rally17_ball15_Clear.mp4,Clear,already_exists
11_set1_rally19_ball4_Clear.mp4,Clear,already_exists
11_set1_rally20_ball11_Clear.mp4,Clear,already_exists
11_set1_rally20_ball12_Smash.mp4,Smash,already_exists
11_set1_rally22_ball12_Smash.mp4,Smash,already_exists
11_set1_rally23_ball12_Smash.mp4,Smash,already_exists
11_set1_rally24_ball5_Smash.mp4,Smash,already_exists
11_set1_rally25_ball14_Smash.mp4,Smash,already_exists
11_set1_rally28_ball7_Clear.mp4,Clear,already_exists
11_set1_rally28_ball8_Smash.mp4,Smash,already_exists
11_set1_rally29_ball11_Smash.mp4,Smash,already_exists
11_set1_rally31_ball4_Clear.mp4,Clear,already_exists
11_set1_rally31_ball5_Clear.mp4,Clear,already_exists
11_set1_rally31_ball6_Smash.mp4,Smash,already_exists
11_set1_rally32_ball10_Clear.mp4,Clear,already_exists
11_set1_rally33_ball5_Smash.mp4,Smash,already_exists
11_set1_rally33_ball13_Clear.mp4,Clear,already_exists
11_set1_rally33_ball14_Smash.mp4,Smash,already_exists
11_set1_rally34_ball6_Smash.mp4,Smash,already_exists
11_set1_rally34_ball16_Clear.mp4,Clear,already_exists
11_set1_rally34_ball17_Clear.mp4,Clear,already_exists
11_set1_rally34_ball18_Clear.mp4,Clear,already_exists
11_set1_rally34_ball19_Clear.mp4,Clear,already_exists
11_set1_rally34_ball20_Clear.mp4,Clear,already_exists
11_set1_rally35_ball7_Smash.mp4,Smash,already_exists
11_set1_rally35_ball12_Clear.mp4,Clear,already_exists
11_set1_rally35_ball17_Smash.mp4,Smash,already_exists
11_set1_rally37_ball14_Smash.mp4,Smash,already_exists
11_set2_rally3_ball8_Clear.mp4,Clear,already_exists
11_set2_rally3_ball9_Smash.mp4,Smash,already_exists
11_set2_rally3_ball11_Smash.mp4,Smash,already_exists
11_set2_rally3_ball13_Smash.mp4,Smash,already_exists
11_set2_rally4_ball7_Clear.mp4,Clear,already_exists
11_set2_rally4_ball12_Clear.mp4,Clear,already_exists
11_set2_rally4_ball13_Smash.mp4,Smash,already_exists
11_set2_rally6_ball3_Clear.mp4,Clear,already_exists
11_set2_rally6_ball7_Clear.mp4,Clear,already_exists
11_set2_rally6_ball8_Smash.mp4,Smash,already_exists
11_set2_rally7_ball6_Smash.mp4,Smash,already_exists
11_set2_rally10_ball5_Smash.mp4,Smash,already_exists
11_set2_rally11_ball2_Smash.mp4,Smash,already_exists
11_set2_rally11_ball6_Clear.mp4,Clear,already_exists
11_set2_rally11_ball7_Smash.mp4,Smash,already_exists
11_set2_rally11_ball13_Smash.mp4,Smash,already_exists
11_set2_rally11_ball19_Smash.mp4,Smash,already_exists
11_set2_rally12_ball3_Smash.mp4,Smash,already_exists
11_set2_rally14_ball6_Smash.mp4,Smash,already_exists
11_set2_rally15_ball4_Smash.mp4,Smash,already_exists
11_set2_rally15_ball10_Smash.mp4,Smash,already_exists
11_set2_rally16_ball7_Smash.mp4,Smash,already_exists
11_set2_rally18_ball5_Smash.mp4,Smash,already_exists
11_set2_rally18_ball10_Smash.mp4,Smash,already_exists
11_set2_rally18_ball14_Smash.mp4,Smash,already_exists
11_set2_rally21_ball8_Clear.mp4,Clear,already_exists
11_set2_rally21_ball9_Smash.mp4,Smash,already_exists
11_set2_rally21_ball18_Smash.mp4,Smash,already_exists
11_set2_rally24_ball22_Smash.mp4,Smash,already_exists
11_set2_rally25_ball5_Smash.mp4,Smash,already_exists
11_set2_rally25_ball10_Smash.mp4,Smash,already_exists
11_set2_rally27_ball4_Smash.mp4,Smash,already_exists
11_set2_rally28_ball2_Clear.mp4,Clear,already_exists
11_set2_rally28_ball11_Smash.mp4,Smash,already_exists
11_set2_rally29_ball12_Clear.mp4,Clear,already_exists
11_set2_rally29_ball13_Clear.mp4,Clear,already_exists
11_set2_rally29_ball14_Clear.mp4,Clear,already_exists
11_set2_rally31_ball5_Smash.mp4,Smash,already_exists
11_set2_rally32_ball13_Clear.mp4,Clear,already_exists
11_set2_rally32_ball17_Smash.mp4,Smash,already_exists
11_set2_rally32_ball22_Smash.mp4,Smash,already_exists
11_set2_rally33_ball6_Smash.mp4,Smash,already_exists
11_set2_rally35_ball15_Clear.mp4,Clear,already_exists
11_set2_rally35_ball28_Smash.mp4,Smash,already_exists
11_set2_rally35_ball34_Smash.mp4,Smash,already_exists
11_set2_rally35_ball40_Clear.mp4,Clear,already_exists
11_set2_rally35_ball44_Clear.mp4,Clear,already_exists
11_set2_rally36_ball2_Smash.mp4,Smash,already_exists
11_set2_rally36_ball8_Smash.mp4,Smash,already_exists
11_set2_rally36_ball15_Clear.mp4,Clear,already_exists
11_set2_rally36_ball16_Clear.mp4,Clear,already_exists
11_set2_rally36_ball17_Clear.mp4,Clear,already_exists
11_set2_rally36_ball24_Clear.mp4,Clear,already_exists
11_set2_rally36_ball28_Clear.mp4,Clear,already_exists
11_set2_rally37_ball6_Smash.mp4,Smash,already_exists
11_set3_rally1_ball9_Smash.mp4,Smash,already_exists
11_set3_rally2_ball10_Clear.mp4,Clear,already_exists
11_set3_rally2_ball11_Clear.mp4,Clear,already_exists
11_set3_rally2_ball12_Smash.mp4,Smash,already_exists
11_set3_rally3_ball4_Smash.mp4,Smash,already_exists
11_set3_rally4_ball3_Smash.mp4,Smash,already_exists
11_set3_rally5_ball5_Smash.mp4,Smash,already_exists
11_set3_rally6_ball20_Clear.mp4,Clear,already_exists
11_set3_rally6_ball21_Smash.mp4,Smash,already_exists
11_set3_rally7_ball10_Smash.mp4,Smash,already_exists
11_set3_rally7_ball13_Clear.mp4,Clear,already_exists
11_set3_rally7_ball14_Clear.mp4,Clear,already_exists
11_set3_rally7_ball15_Smash.mp4,Smash,already_exists
11_set3_rally7_ball18_Clear.mp4,Clear,already_exists
11_set3_rally10_ball9_Smash.mp4,Smash,already_exists
11_set3_rally10_ball13_Smash.mp4,Smash,already_exists
11_set3_rally10_ball18_Smash.mp4,Smash,already_exists
11_set3_rally13_ball10_Smash.mp4,Smash,already_exists
11_set3_rally13_ball14_Clear.mp4,Clear,already_exists
11_set3_rally13_ball15_Clear.mp4,Clear,already_exists
11_set3_rally14_ball4_Clear.mp4,Clear,already_exists
11_set3_rally14_ball5_Clear.mp4,Clear,already_exists
11_set3_rally14_ball6_Smash.mp4,Smash,already_exists
11_set3_rally14_ball10_Clear.mp4,Clear,already_exists
11_set3_rally14_ball11_Smash.mp4,Smash,already_exists
11_set3_rally14_ball13_Clear.mp4,Clear,already_exists
11_set3_rally14_ball14_Clear.mp4,Clear,already_exists
11_set3_rally14_ball22_Clear.mp4,Clear,already_exists
11_set3_rally14_ball23_Smash.mp4,Smash,already_exists
11_set3_rally16_ball3_Smash.mp4,Smash,already_exists
11_set3_rally17_ball10_Clear.mp4,Clear,already_exists
11_set3_rally17_ball16_Clear.mp4,Clear,already_exists
11_set3_rally17_ball17_Clear.mp4,Clear,already_exists
11_set3_rally20_ball4_Smash.mp4,Smash,already_exists
11_set3_rally20_ball14_Smash.mp4,Smash,already_exists
11_set3_rally21_ball7_Clear.mp4,Clear,already_exists
11_set3_rally21_ball8_Clear.mp4,Clear,already_exists
11_set3_rally21_ball9_Clear.mp4,Clear,already_exists
11_set3_rally21_ball10_Smash.mp4,Smash,already_exists
11_set3_rally24_ball4_Smash.mp4,Smash,already_exists
11_set3_rally25_ball4_Smash.mp4,Smash,already_exists
11_set3_rally27_ball7_Clear.mp4,Clear,already_exists
11_set3_rally27_ball8_Smash.mp4,Smash,already_exists
11_set3_rally27_ball12_Smash.mp4,Smash,already_exists
11_set3_rally27_ball16_Smash.mp4,Smash,already_exists
11_set3_rally28_ball3_Clear.mp4,Clear,already_exists
11_set3_rally29_ball5_Smash.mp4,Smash,already_exists
11_set3_rally30_ball2_Smash.mp4,Smash,already_exists
11_set3_rally31_ball3_Smash.mp4,Smash,already_exists
11_set3_rally32_ball4_Clear.mp4,Clear,already_exists
11_set3_rally32_ball13_Clear.mp4,Clear,already_exists
11_set3_rally32_ball14_Smash.mp4,Smash,already_exists
11_set3_rally32_ball35_Smash.mp4,Smash,already_exists
11_set3_rally33_ball7_Smash.mp4,Smash,already_exists
11_set3_rally33_ball11_Clear.mp4,Clear,already_exists
11_set3_rally33_ball12_Smash.mp4,Smash,already_exists
11_set3_rally34_ball7_Smash.mp4,Smash,already_exists
13_set1_rally2_ball24_Clear.mp4,Clear,already_exists
13_set1_rally2_ball25_Smash.mp4,Smash,already_exists
13_set1_rally4_ball8_Clear.mp4,Clear,already_exists
13_set1_rally4_ball9_Smash.mp4,Smash,already_exists
13_set1_rally9_ball3_Clear.mp4,Clear,already_exists
13_set1_rally9_ball20_Clear.mp4,Clear,already_exists
13_set1_rally9_ball24_Clear.mp4,Clear,already_exists
13_set1_rally9_ball25_Smash.mp4,Smash,already_exists
13_set1_rally10_ball13_Clear.mp4,Clear,already_exists
13_set1_rally10_ball14_Clear.mp4,Clear,already_exists
13_set1_rally10_ball15_Clear.mp4,Clear,already_exists
13_set1_rally10_ball16_Clear.mp4,Clear,already_exists
13_set1_rally10_ball23_Clear.mp4,Clear,already_exists
13_set1_rally10_ball25_Smash.mp4,Smash,already_exists
13_set1_rally11_ball23_Clear.mp4,Clear,already_exists
13_set1_rally11_ball24_Clear.mp4,Clear,already_exists
13_set1_rally11_ball25_Clear.mp4,Clear,already_exists
13_set1_rally11_ball26_Clear.mp4,Clear,already_exists
13_set1_rally11_ball27_Clear.mp4,Clear,already_exists
13_set1_rally13_ball11_Clear.mp4,Clear,already_exists
13_set1_rally23_ball6_Clear.mp4,Clear,already_exists
13_set1_rally23_ball7_Smash.mp4,Smash,already_exists
13_set1_rally23_ball15_Clear.mp4,Clear,already_exists
13_set1_rally23_ball25_Clear.mp4,Clear,already_exists
13_set1_rally26_ball3_Clear.mp4,Clear,already_exists
13_set1_rally26_ball4_Clear.mp4,Clear,already_exists
13_set1_rally26_ball21_Clear.mp4,Clear,already_exists
13_set1_rally26_ball22_Smash.mp4,Smash,already_exists
13_set1_rally26_ball37_Clear.mp4,Clear,already_exists
13_set1_rally26_ball41_Clear.mp4,Clear,already_exists
13_set1_rally26_ball59_Clear.mp4,Clear,already_exists
13_set1_rally27_ball4_Clear.mp4,Clear,already_exists
13_set1_rally27_ball5_Clear.mp4,Clear,already_exists
13_set1_rally27_ball12_Clear.mp4,Clear,already_exists
13_set1_rally27_ball13_Clear.mp4,Clear,already_exists
13_set1_rally28_ball7_Clear.mp4,Clear,already_exists
13_set1_rally32_ball4_Clear.mp4,Clear,already_exists
13_set1_rally35_ball17_Clear.mp4,Clear,already_exists
13_set1_rally35_ball23_Clear.mp4,Clear,already_exists
13_set1_rally40_ball2_Clear.mp4,Clear,already_exists
13_set1_rally41_ball3_Smash.mp4,Smash,already_exists
13_set1_rally45_ball3_Smash.mp4,Smash,already_exists
13_set2_rally3_ball9_Smash.mp4,Smash,already_exists
13_set2_rally7_ball3_Smash.mp4,Smash,already_exists
13_set2_rally9_ball12_Smash.mp4,Smash,already_exists
13_set2_rally9_ball15_Smash.mp4,Smash,already_exists
13_set2_rally10_ball27_Clear.mp4,Clear,already_exists
13_set2_rally13_ball4_Smash.mp4,Smash,already_exists
13_set2_rally14_ball6_Smash.mp4,Smash,already_exists
13_set2_rally18_ball6_Smash.mp4,Smash,already_exists
13_set2_rally27_ball12_Clear.mp4,Clear,already_exists
13_set2_rally27_ball22_Smash.mp4,Smash,already_exists
13_set2_rally27_ball40_Clear.mp4,Clear,already_exists
13_set2_rally27_ball41_Clear.mp4,Clear,already_exists
13_set2_rally27_ball42_Clear.mp4,Clear,already_exists
13_set2_rally27_ball49_Clear.mp4,Clear,already_exists
13_set2_rally27_ball50_Clear.mp4,Clear,already_exists
13_set2_rally27_ball54_Clear.mp4,Clear,already_exists
13_set2_rally27_ball60_Clear.mp4,Clear,already_exists
13_set2_rally27_ball61_Clear.mp4,Clear,already_exists
13_set2_rally27_ball62_Clear.mp4,Clear,already_exists
13_set2_rally27_ball63_Clear.mp4,Clear,already_exists
13_set2_rally28_ball13_Clear.mp4,Clear,already_exists
13_set2_rally28_ball14_Clear.mp4,Clear,already_exists
13_set2_rally28_ball23_Clear.mp4,Clear,already_exists
13_set2_rally29_ball3_Smash.mp4,Smash,already_exists
13_set2_rally32_ball6_Clear.mp4,Clear,already_exists
13_set2_rally32_ball7_Clear.mp4,Clear,already_exists
14_set1_rally8_ball8_Clear.mp4,Clear,already_exists
14_set1_rally14_ball7_Smash.mp4,Smash,already_exists
14_set1_rally14_ball14_Smash.mp4,Smash,already_exists
14_set1_rally14_ball19_Smash.mp4,Smash,already_exists
14_set1_rally17_ball11_Clear.mp4,Clear,already_exists
14_set1_rally18_ball9_Clear.mp4,Clear,already_exists
14_set1_rally21_ball10_Clear.mp4,Clear,already_exists
14_set1_rally21_ball27_Clear.mp4,Clear,already_exists
14_set1_rally21_ball28_Clear.mp4,Clear,already_exists
14_set1_rally25_ball24_Clear.mp4,Clear,already_exists
14_set1_rally25_ball27_Smash.mp4,Smash,already_exists
14_set1_rally25_ball32_Clear.mp4,Clear,already_exists
14_set1_rally25_ball33_Clear.mp4,Clear,already_exists
14_set1_rally27_ball7_Clear.mp4,Clear,already_exists
14_set1_rally32_ball4_Clear.mp4,Clear,already_exists
14_set2_rally2_ball6_Clear.mp4,Clear,already_exists
14_set2_rally12_ball15_Clear.mp4,Clear,already_exists
14_set2_rally13_ball2_Clear.mp4,Clear,already_exists
14_set2_rally13_ball10_Clear.mp4,Clear,already_exists
14_set2_rally14_ball13_Clear.mp4,Clear,already_exists
14_set2_rally14_ball14_Clear.mp4,Clear,already_exists
14_set2_rally21_ball5_Smash.mp4,Smash,already_exists
14_set3_rally1_ball8_Clear.mp4,Clear,already_exists
14_set3_rally9_ball12_Clear.mp4,Clear,already_exists
14_set3_rally11_ball16_Clear.mp4,Clear,already_exists
14_set3_rally11_ball23_Clear.mp4,Clear,already_exists
14_set3_rally11_ball24_Clear.mp4,Clear,already_exists
14_set3_rally11_ball28_Clear.mp4,Clear,already_exists
14_set3_rally11_ball32_Clear.mp4,Clear,already_exists
14_set3_rally13_ball4_Clear.mp4,Clear,already_exists
14_set3_rally13_ball5_Clear.mp4,Clear,already_exists
14_set3_rally14_ball14_Clear.mp4,Clear,already_exists
14_set3_rally15_ball13_Clear.mp4,Clear,already_exists
14_set3_rally15_ball14_Clear.mp4,Clear,already_exists
14_set3_rally16_ball13_Clear.mp4,Clear,already_exists
14_set3_rally16_ball19_Clear.mp4,Clear,already_exists
14_set3_rally17_ball18_Clear.mp4,Clear,already_exists
14_set3_rally17_ball27_Clear.mp4,Clear,already_exists
14_set3_rally17_ball31_Clear.mp4,Clear,already_exists
14_set3_rally21_ball8_Clear.mp4,Clear,already_exists
14_set3_rally24_ball8_Clear.mp4,Clear,already_exists
14_set3_rally24_ball12_Clear.mp4,Clear,already_exists
14_set3_rally24_ball15_Clear.mp4,Clear,already_exists
14_set3_rally25_ball14_Clear.mp4,Clear,already_exists
14_set3_rally33_ball10_Clear.mp4,Clear,already_exists
15_set1_rally2_ball8_Smash.mp4,Smash,already_exists
15_set1_rally7_ball12_Clear.mp4,Clear,already_exists
15_set1_rally9_ball3_Clear.mp4,Clear,already_exists
15_set1_rally9_ball4_Smash.mp4,Smash,already_exists
15_set1_rally11_ball4_Smash.mp4,Smash,already_exists
15_set1_rally12_ball9_Smash.mp4,Smash,already_exists
15_set1_rally12_ball12_Smash.mp4,Smash,already_exists
15_set1_rally12_ball16_Smash.mp4,Smash,already_exists
15_set1_rally13_ball2_Clear.mp4,Clear,already_exists
15_set1_rally13_ball7_Smash.mp4,Smash,already_exists
15_set1_rally20_ball8_Clear.mp4,Clear,already_exists
15_set1_rally22_ball15_Clear.mp4,Clear,already_exists
15_set1_rally22_ball20_Clear.mp4,Clear,already_exists
15_set1_rally22_ball21_Clear.mp4,Clear,already_exists
15_set1_rally22_ball24_Smash.mp4,Smash,already_exists
15_set1_rally23_ball6_Smash.mp4,Smash,already_exists
15_set1_rally24_ball2_Smash.mp4,Smash,already_exists
15_set1_rally27_ball9_Clear.mp4,Clear,already_exists
15_set1_rally27_ball10_Smash.mp4,Smash,already_exists
15_set1_rally28_ball2_Smash.mp4,Smash,already_exists
15_set1_rally29_ball15_Smash.mp4,Smash,already_exists
15_set1_rally32_ball2_Smash.mp4,Smash,already_exists
15_set1_rally34_ball2_Smash.mp4,Smash,already_exists
15_set1_rally36_ball18_Smash.mp4,Smash,already_exists
15_set1_rally36_ball22_Clear.mp4,Clear,already_exists
15_set1_rally36_ball28_Clear.mp4,Clear,already_exists
15_set1_rally38_ball2_Smash.mp4,Smash,already_exists
15_set2_rally1_ball4_Smash.mp4,Smash,already_exists
15_set2_rally2_ball5_Smash.mp4,Smash,already_exists
15_set2_rally4_ball4_Clear.mp4,Clear,already_exists
15_set2_rally4_ball5_Smash.mp4,Smash,already_exists
15_set2_rally7_ball3_Clear.mp4,Clear,already_exists
15_set2_rally7_ball4_Smash.mp4,Smash,already_exists
15_set2_rally8_ball6_Smash.mp4,Smash,already_exists
15_set2_rally8_ball12_Smash.mp4,Smash,already_exists
15_set2_rally11_ball14_Clear.mp4,Clear,already_exists
15_set2_rally11_ball15_Clear.mp4,Clear,already_exists
15_set2_rally11_ball26_Clear.mp4,Clear,already_exists
15_set2_rally12_ball6_Smash.mp4,Smash,already_exists
15_set2_rally14_ball6_Smash.mp4,Smash,already_exists
15_set2_rally14_ball17_Smash.mp4,Smash,already_exists
15_set2_rally15_ball8_Smash.mp4,Smash,already_exists
15_set2_rally16_ball5_Smash.mp4,Smash,already_exists
15_set2_rally16_ball9_Clear.mp4,Clear,already_exists
15_set2_rally18_ball3_Clear.mp4,Clear,already_exists
15_set2_rally20_ball17_Clear.mp4,Clear,already_exists
15_set2_rally21_ball4_Smash.mp4,Smash,already_exists
15_set2_rally23_ball2_Smash.mp4,Smash,already_exists
15_set2_rally24_ball10_Smash.mp4,Smash,already_exists
15_set2_rally25_ball4_Clear.mp4,Clear,already_exists
15_set2_rally31_ball16_Smash.mp4,Smash,already_exists
15_set2_rally32_ball3_Smash.mp4,Smash,already_exists
15_set2_rally34_ball4_Clear.mp4,Clear,already_exists
15_set3_rally1_ball14_Smash.mp4,Smash,already_exists
15_set3_rally2_ball4_Smash.mp4,Smash,already_exists
15_set3_rally6_ball8_Smash.mp4,Smash,already_exists
15_set3_rally6_ball10_Smash.mp4,Smash,already_exists
15_set3_rally13_ball6_Smash.mp4,Smash,already_exists
15_set3_rally16_ball6_Clear.mp4,Clear,already_exists
15_set3_rally16_ball7_Clear.mp4,Clear,already_exists
15_set3_rally16_ball20_Clear.mp4,Clear,already_exists
15_set3_rally16_ball21_Clear.mp4,Clear,already_exists
15_set3_rally16_ball26_Clear.mp4,Clear,already_exists
15_set3_rally16_ball27_Clear.mp4,Clear,already_exists
15_set3_rally16_ball28_Clear.mp4,Clear,already_exists
15_set3_rally16_ball29_Clear.mp4,Clear,already_exists
15_set3_rally21_ball8_Clear.mp4,Clear,already_exists
15_set3_rally21_ball13_Clear.mp4,Clear,already_exists
15_set3_rally22_ball3_Clear.mp4,Clear,already_exists
15_set3_rally24_ball2_Smash.mp4,Smash,already_exists
15_set3_rally28_ball3_Clear.mp4,Clear,already_exists
16_set1_rally1_ball15_Smash.mp4,Smash,already_exists
16_set1_rally3_ball2_Clear.mp4,Clear,already_exists
16_set1_rally3_ball15_Smash.mp4,Smash,already_exists
16_set1_rally4_ball4_Smash.mp4,Smash,already_exists
16_set1_rally4_ball7_Smash.mp4,Smash,already_exists
16_set1_rally6_ball3_Smash.mp4,Smash,already_exists
16_set1_rally6_ball11_Smash.mp4,Smash,already_exists
16_set1_rally8_ball4_Smash.mp4,Smash,already_exists
16_set1_rally8_ball12_Smash.mp4,Smash,already_exists
16_set1_rally8_ball16_Smash.mp4,Smash,already_exists
16_set1_rally11_ball3_Smash.mp4,Smash,already_exists
16_set1_rally11_ball7_Smash.mp4,Smash,already_exists
16_set1_rally11_ball13_Smash.mp4,Smash,already_exists
16_set1_rally11_ball16_Smash.mp4,Smash,already_exists
16_set1_rally11_ball20_Clear.mp4,Clear,already_exists
16_set1_rally15_ball9_Smash.mp4,Smash,already_exists
16_set1_rally19_ball7_Smash.mp4,Smash,already_exists
16_set1_rally24_ball6_Smash.mp4,Smash,already_exists
16_set1_rally27_ball4_Smash.mp4,Smash,already_exists
16_set1_rally27_ball8_Smash.mp4,Smash,already_exists
16_set1_rally27_ball11_Smash.mp4,Smash,already_exists
16_set1_rally28_ball13_Smash.mp4,Smash,already_exists
16_set1_rally29_ball4_Smash.mp4,Smash,already_exists
16_set1_rally30_ball5_Smash.mp4,Smash,already_exists
16_set1_rally32_ball5_Smash.mp4,Smash,already_exists
16_set1_rally32_ball12_Smash.mp4,Smash,already_exists
16_set1_rally33_ball5_Smash.mp4,Smash,already_exists
16_set1_rally33_ball21_Smash.mp4,Smash,already_exists
16_set1_rally34_ball4_Smash.mp4,Smash,already_exists
16_set1_rally35_ball5_Smash.mp4,Smash,already_exists
16_set1_rally38_ball9_Smash.mp4,Smash,already_exists
16_set1_rally40_ball4_Smash.mp4,Smash,already_exists
16_set1_rally42_ball4_Smash.mp4,Smash,already_exists
