rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,match_name,set_num,stroke_type_english,clip_name
8,5.0,00:28:19,42498.0,5,3,B,2,殺球,,,1.0,9.0,723.0,644.0,2.0,8.0,502.0,383.0,,,,,9.0,694.0,645.0,8.0,631.0,383.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally8_ball5_Smash.mp4
9,2.0,00:28:47,43182.0,6,3,B,2,挑球,,,2.0,7.0,512.0,509.0,1.0,4.0,847.0,337.0,,,,,7.0,537.0,520.0,8.0,623.0,393.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally9_ball2_Lift.mp4
9,5.0,00:28:50,43253.0,6,3,A,2,挑球,,,2.0,1.0,458.0,434.0,1.0,8.0,745.0,611.0,,,,,7.0,516.0,413.0,8.0,643.0,545.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally9_ball5_Lift.mp4
9,6.0,00:28:51,43290.0,6,3,B,2,殺球,,,1.0,8.0,745.0,611.0,2.0,6.0,824.0,374.0,,,,,8.0,697.0,622.0,8.0,606.0,375.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally9_ball6_Smash.mp4
9,8.0,00:28:52,43319.0,6,3,B,2,放小球,,,2.0,7.0,826.0,522.0,2.0,8.0,615.0,405.0,,,,,8.0,737.0,534.0,8.0,680.0,369.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally9_ball8_Drop.mp4
9,9.0,00:28:53,43343.0,6,3,A,2,放小球,,,2.0,8.0,615.0,405.0,2.0,1.0,399.0,481.0,,,,,8.0,628.0,389.0,8.0,698.0,543.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally9_ball9_Drop.mp4
9,12.0,00:28:57,43436.0,6,3,B,3,殺球,,,1.0,8.0,793.0,624.0,2.0,15.0,371.0,367.0,出界,對手出界,A,,8.0,804.0,625.0,8.0,656.0,366.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally9_ball12_Smash.mp4
10,6.0,00:29:19,43995.0,6,4,B,2,長球,,,1.0,9.0,749.0,642.0,1.0,4.0,816.0,340.0,,,,,9.0,707.0,651.0,8.0,623.0,385.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally10_ball6_Clear.mp4
10,9.0,00:29:22,44073.0,6,4,A,2,挑球,,,2.0,1.0,377.0,428.0,1.0,8.0,601.0,617.0,,,,,1.0,431.0,410.0,8.0,578.0,544.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally10_ball9_Lift.mp4
10,10.0,00:29:24,44119.0,6,4,B,3,殺球,,,1.0,8.0,601.0,617.0,2.0,6.0,877.0,356.0,對手落地致勝,落地致勝,B,,8.0,620.0,604.0,8.0,557.0,381.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally10_ball10_Smash.mp4
11,3.0,00:29:45,44649.0,6,5,B,2,長球,,,1.0,8.0,860.0,629.0,1.0,3.0,417.0,336.0,,,,,9.0,814.0,631.0,8.0,634.0,376.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally11_ball3_Clear.mp4
11,4.0,00:29:47,44684.0,6,5,A,2,長球,,,1.0,3.0,417.0,336.0,1.0,9.0,837.0,633.0,,,,,3.0,439.0,333.0,8.0,636.0,563.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally11_ball4_Clear.mp4
11,7.0,00:29:50,44761.0,6,5,B,2,挑球,,,2.0,2.0,849.0,467.0,1.0,3.0,490.0,341.0,,,,,7.0,807.0,496.0,8.0,701.0,400.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally11_ball7_Lift.mp4
11,8.0,00:29:51,44794.0,6,5,A,2,長球,,,1.0,3.0,490.0,341.0,1.0,3.0,399.0,631.0,,,,,9.0,546.0,333.0,8.0,661.0,535.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally11_ball8_Clear.mp4
11,10.0,00:29:54,44852.0,6,5,A,2,放小球,,,2.0,5.0,371.0,402.0,2.0,1.0,437.0,476.0,,,,,5.0,437.0,387.0,8.0,485.0,587.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally11_ball10_Drop.mp4
11,12.0,00:29:56,44900.0,6,5,A,2,放小球,,,2.0,1.0,440.0,446.0,2.0,1.0,384.0,472.0,,,,,7.0,502.0,420.0,7.0,552.0,517.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally11_ball12_Drop.mp4
11,16.0,00:30:00,45022.0,6,5,A,2,放小球,,,2.0,7.0,636.0,431.0,2.0,7.0,651.0,468.0,,,,,7.0,665.0,422.0,8.0,512.0,549.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally11_ball16_Drop.mp4
11,17.0,00:30:01,45041.0,6,5,B,2,挑球,,,2.0,7.0,651.0,468.0,1.0,9.0,662.0,341.0,,,,,7.0,601.0,481.0,7.0,650.0,416.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally11_ball17_Lift.mp4
11,18.0,00:30:03,45094.0,6,5,A,2,殺球,,,1.0,9.0,662.0,341.0,2.0,5.0,364.0,585.0,,,,,9.0,649.0,348.0,8.0,693.0,589.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally11_ball18_Smash.mp4
11,20.0,00:30:05,45129.0,6,5,A,2,殺球,1.0,,1.0,8.0,740.0,370.0,2.0,8.0,825.0,590.0,,,,,8.0,680.0,358.0,8.0,599.0,580.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally11_ball20_Smash.mp4
11,24.0,00:30:09,45236.0,6,5,A,2,長球,1.0,,1.0,4.0,854.0,339.0,1.0,9.0,847.0,631.0,,,,,4.0,829.0,350.0,8.0,718.0,561.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally11_ball24_Clear.mp4
11,25.0,00:30:10,45270.0,6,5,B,2,長球,,,1.0,9.0,847.0,631.0,1.0,4.0,845.0,342.0,,,,,9.0,816.0,637.0,8.0,695.0,369.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally11_ball25_Clear.mp4
11,28.0,00:30:13,45339.0,6,5,A,2,挑球,,,2.0,8.0,532.0,408.0,1.0,6.0,905.0,618.0,,,,,8.0,616.0,403.0,8.0,673.0,552.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally11_ball28_Lift.mp4
11,29.0,00:30:14,45367.0,6,5,B,2,長球,,,1.0,6.0,905.0,618.0,1.0,4.0,798.0,341.0,,,,,8.0,811.0,622.0,8.0,652.0,379.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally11_ball29_Clear.mp4
12,4.0,00:30:43,46084.0,7,5,A,2,挑球,,,2.0,1.0,418.0,422.0,1.0,3.0,356.0,638.0,,,,,5.0,449.0,401.0,8.0,551.0,583.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally12_ball4_Lift.mp4
13,2.0,00:31:09,46744.0,7,6,B,2,挑球,,,2.0,7.0,650.0,492.0,1.0,9.0,507.0,345.0,,,,,7.0,535.0,514.0,8.0,653.0,398.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally13_ball2_Lift.mp4
13,6.0,00:31:13,46846.0,7,6,B,2,放小球,,,2.0,2.0,884.0,466.0,1.0,2.0,875.0,442.0,,,,,2.0,832.0,484.0,8.0,775.0,405.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally13_ball6_Drop.mp4
14,4.0,00:31:56,47915.0,7,7,A,3,放小球,,,2.0,1.0,380.0,445.0,2.0,1.0,429.0,453.0,掛網,對手掛網,B,,1.0,432.0,421.0,8.0,539.0,553.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally14_ball4_Drop.mp4
16,4.0,00:33:11,49781.0,9,7,B,2,挑球,,,2.0,2.0,874.0,474.0,1.0,3.0,493.0,342.0,,,,,2.0,839.0,495.0,8.0,732.0,397.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally16_ball4_Lift.mp4
16,6.0,00:33:13,49842.0,9,7,B,2,放小球,,,2.0,2.0,849.0,521.0,2.0,8.0,605.0,388.0,,,,,8.0,796.0,544.0,9.0,530.0,347.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally16_ball6_Drop.mp4
16,11.0,00:33:17,49944.0,9,7,A,2,挑球,,,2.0,5.0,457.0,404.0,1.0,8.0,849.0,610.0,,,,,8.0,506.0,373.0,8.0,604.0,578.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally16_ball11_Lift.mp4
17,2.0,00:33:41,50548.0,9,8,B,2,挑球,,,2.0,7.0,512.0,512.0,1.0,9.0,770.0,338.0,,,,,8.0,523.0,534.0,8.0,659.0,397.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally17_ball2_Lift.mp4
17,3.0,00:33:43,50583.0,9,8,A,2,長球,1.0,,1.0,9.0,770.0,338.0,1.0,5.0,431.0,603.0,,,,,9.0,732.0,349.0,8.0,684.0,563.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally17_ball3_Clear.mp4
18,3.0,00:34:38,51951.0,10,8,B,2,挑球,,,2.0,7.0,797.0,478.0,1.0,9.0,568.0,342.0,,,,,7.0,758.0,504.0,8.0,640.0,390.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally18_ball3_Lift.mp4
18,4.0,00:34:39,51990.0,10,8,A,2,殺球,,,1.0,9.0,568.0,342.0,2.0,6.0,908.0,573.0,,,,,9.0,588.0,346.0,8.0,700.0,567.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally18_ball4_Smash.mp4
18,9.0,00:34:44,52113.0,10,8,B,3,放小球,,,2.0,2.0,910.0,491.0,2.0,2.0,884.0,464.0,掛網,對手掛網,A,,7.0,818.0,506.0,8.0,730.0,390.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally18_ball9_Drop.mp4
20,2.0,00:36:13,54330.0,12,8,B,2,挑球,,,2.0,7.0,516.0,501.0,1.0,4.0,797.0,338.0,,,,,7.0,536.0,521.0,8.0,607.0,399.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally20_ball2_Lift.mp4
20,4.0,00:36:15,54394.0,12,8,B,2,殺球,,,1.0,6.0,861.0,607.0,2.0,6.0,848.0,369.0,,,,,8.0,816.0,615.0,8.0,640.0,366.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally20_ball4_Smash.mp4
20,9.0,00:36:19,54490.0,12,8,A,3,殺球,,,1.0,3.0,499.0,345.0,2.0,6.0,991.0,594.0,對手落地致勝,落地致勝,A,,9.0,543.0,344.0,8.0,628.0,583.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally20_ball9_Smash.mp4
21,2.0,00:36:41,55040.0,13,8,B,2,放小球,,,2.0,7.0,740.0,487.0,2.0,7.0,633.0,452.0,,,,,7.0,729.0,510.0,8.0,624.0,391.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally21_ball2_Drop.mp4
21,5.0,00:36:45,55129.0,13,8,A,2,殺球,,,1.0,9.0,646.0,339.0,2.0,8.0,544.0,583.0,,,,,9.0,622.0,343.0,8.0,681.0,591.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally21_ball5_Smash.mp4
22,3.0,00:36:59,55497.0,14,8,A,3,殺球,,,1.0,5.0,456.0,363.0,2.0,6.0,869.0,588.0,對手落地致勝,落地致勝,A,,8.0,532.0,365.0,8.0,564.0,536.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally22_ball3_Smash.mp4
24,4.0,00:37:35,56378.0,15,9,A,2,放小球,,,2.0,1.0,426.0,443.0,2.0,1.0,383.0,466.0,,,,,1.0,465.0,425.0,7.0,532.0,519.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally24_ball4_Drop.mp4
25,4.0,00:37:51,56794.0,15,10,B,2,挑球,,,2.0,2.0,875.0,469.0,1.0,9.0,519.0,341.0,,,,,2.0,836.0,491.0,7.0,752.0,414.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally25_ball4_Lift.mp4
25,7.0,00:37:54,56872.0,15,10,A,2,放小球,,,2.0,7.0,632.0,412.0,2.0,2.0,831.0,469.0,,,,,8.0,596.0,390.0,8.0,597.0,548.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally25_ball7_Drop.mp4
25,8.0,00:37:55,56895.0,15,10,B,2,放小球,,,2.0,2.0,831.0,469.0,2.0,2.0,867.0,452.0,,,,,7.0,769.0,496.0,8.0,648.0,390.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally25_ball8_Drop.mp4
26,2.0,00:38:11,57275.0,16,10,A,2,放小球,,,2.0,7.0,566.0,440.0,2.0,7.0,803.0,473.0,,,,,7.0,543.0,410.0,8.0,672.0,548.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally26_ball2_Drop.mp4
26,3.0,00:38:11,57294.0,16,10,B,2,挑球,,,2.0,7.0,803.0,473.0,1.0,9.0,788.0,344.0,,,,,7.0,760.0,491.0,8.0,639.0,397.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally26_ball3_Lift.mp4
26,6.0,00:38:14,57353.0,16,10,A,2,挑球,,,2.0,1.0,457.0,419.0,1.0,9.0,834.0,643.0,,,,,8.0,511.0,407.0,8.0,620.0,540.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally26_ball6_Lift.mp4
26,13.0,00:38:21,57525.0,16,10,B,2,放小球,,,2.0,7.0,772.0,487.0,2.0,2.0,857.0,444.0,,,,,7.0,751.0,501.0,8.0,608.0,376.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally26_ball13_Drop.mp4
26,15.0,00:38:23,57580.0,16,10,B,3,長球,1.0,,1.0,5.0,343.0,625.0,2.0,13.0,803.0,323.0,出界,對手出界,A,,8.0,493.0,615.0,8.0,613.0,383.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally26_ball15_Clear.mp4
27,2.0,00:38:40,58021.0,17,10,B,2,挑球,,,2.0,7.0,688.0,501.0,1.0,9.0,791.0,347.0,,,,,7.0,705.0,514.0,8.0,644.0,396.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally27_ball2_Lift.mp4
28,2.0,00:38:57,58444.0,17,11,B,2,挑球,,,2.0,7.0,540.0,510.0,1.0,3.0,442.0,342.0,,,,,7.0,513.0,511.0,8.0,655.0,395.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally28_ball2_Lift.mp4
28,4.0,00:38:59,58496.0,17,11,B,2,放小球,,,2.0,7.0,823.0,487.0,2.0,2.0,854.0,438.0,,,,,8.0,757.0,523.0,8.0,614.0,365.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally28_ball4_Drop.mp4
28,6.0,00:39:02,58554.0,17,11,B,2,長球,,,1.0,9.0,860.0,638.0,1.0,3.0,453.0,339.0,,,,,9.0,788.0,652.0,8.0,660.0,379.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally28_ball6_Clear.mp4
28,14.0,00:39:11,58785.0,17,11,B,2,放小球,,,2.0,7.0,788.0,479.0,2.0,7.0,688.0,444.0,,,,,7.0,751.0,504.0,8.0,706.0,361.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally28_ball14_Drop.mp4
29,2.0,00:39:49,59745.0,17,12,A,2,挑球,,,2.0,7.0,652.0,428.0,1.0,4.0,896.0,640.0,,,,,8.0,711.0,408.0,8.0,648.0,548.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally29_ball2_Lift.mp4
30,7.0,00:40:22,60562.0,17,13,B,2,放小球,,,2.0,2.0,849.0,476.0,2.0,2.0,886.0,444.0,,,,,7.0,799.0,510.0,8.0,746.0,387.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally30_ball7_Drop.mp4
30,9.0,00:40:25,60630.0,17,13,B,3,殺球,,,1.0,8.0,515.0,625.0,2.0,5.0,410.0,373.0,對手落地致勝,落地致勝,B,,8.0,526.0,625.0,8.0,592.0,376.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally30_ball9_Smash.mp4
32,6.0,00:41:34,62368.0,19,13,B,2,挑球,,,2.0,2.0,873.0,472.0,1.0,4.0,855.0,338.0,,,,,7.0,816.0,489.0,8.0,742.0,398.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally32_ball6_Lift.mp4
32,7.0,00:41:36,62413.0,19,13,A,2,長球,1.0,,1.0,4.0,855.0,338.0,1.0,4.0,912.0,643.0,,,,,4.0,813.0,338.0,8.0,722.0,561.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally32_ball7_Clear.mp4
32,8.0,00:41:37,62445.0,19,13,B,3,殺球,,,1.0,4.0,912.0,643.0,2.0,11.0,928.0,369.0,出界,對手出界,A,,6.0,866.0,623.0,8.0,655.0,362.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally32_ball8_Smash.mp4
33,4.0,00:41:54,62856.0,20,13,B,2,放小球,,,2.0,,,,2.0,2.0,873.0,432.0,,,,,8.0,783.0,531.0,8.0,692.0,372.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally33_ball4_Drop.mp4
33,7.0,00:41:57,62938.0,20,13,A,2,長球,,,1.0,3.0,415.0,343.0,1.0,5.0,282.0,630.0,,,,,3.0,487.0,343.0,8.0,567.0,587.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally33_ball7_Clear.mp4
33,8.0,00:41:58,62971.0,20,13,B,3,長球,1.0,,1.0,5.0,282.0,630.0,2.0,14.0,353.0,338.0,出界,對手出界,A,,5.0,328.0,617.0,9.0,573.0,349.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally33_ball8_Clear.mp4
34,7.0,00:42:17,63425.0,20,14,A,2,挑球,,,2.0,1.0,464.0,420.0,1.0,6.0,880.0,626.0,,,,,7.0,550.0,417.0,8.0,607.0,530.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally34_ball7_Lift.mp4
34,8.0,00:42:18,63456.0,20,14,B,2,長球,,,1.0,6.0,880.0,626.0,1.0,3.0,437.0,342.0,,,,,6.0,879.0,630.0,8.0,634.0,384.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally34_ball8_Clear.mp4
34,9.0,00:42:19,63483.0,20,14,A,2,長球,,,1.0,3.0,437.0,342.0,1.0,6.0,865.0,617.0,,,,,3.0,491.0,341.0,8.0,658.0,581.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally34_ball9_Clear.mp4
34,10.0,00:42:20,63508.0,20,14,B,2,殺球,,,1.0,6.0,865.0,617.0,2.0,5.0,441.0,373.0,,,,,8.0,839.0,617.0,8.0,589.0,356.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally34_ball10_Smash.mp4
35,2.0,00:42:57,64428.0,20,15,A,2,放小球,,,2.0,,,,2.0,1.0,362.0,467.0,,,,,7.0,502.0,415.0,8.0,586.0,541.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally35_ball2_Drop.mp4
35,9.0,00:43:03,64582.0,20,15,B,2,殺球,1.0,,1.0,5.0,409.0,612.0,1.0,8.0,598.0,374.0,,,,,8.0,454.0,605.0,8.0,562.0,367.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally35_ball9_Smash.mp4
36,3.0,00:43:25,65126.0,21,15,B,2,長球,1.0,,1.0,5.0,399.0,620.0,1.0,3.0,436.0,341.0,,,,,8.0,482.0,604.0,8.0,587.0,389.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally36_ball3_Clear.mp4
36,5.0,00:43:27,65176.0,21,15,B,2,放小球,,,2.0,6.0,844.0,528.0,2.0,6.0,860.0,408.0,,,,,8.0,754.0,546.0,8.0,604.0,357.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Drop,08_set2_rally36_ball5_Drop.mp4
36,10.0,00:43:31,65296.0,21,15,A,2,挑球,,,2.0,1.0,389.0,437.0,1.0,8.0,776.0,625.0,,,,,7.0,495.0,417.0,7.0,486.0,516.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Lift,08_set2_rally36_ball10_Lift.mp4
36,11.0,00:43:33,65332.0,21,15,B,2,長球,,,1.0,8.0,776.0,625.0,1.0,4.0,794.0,343.0,,,,,9.0,709.0,633.0,8.0,582.0,397.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally36_ball11_Clear.mp4
36,12.0,00:43:34,65359.0,21,15,A,2,長球,1.0,,1.0,4.0,794.0,343.0,1.0,4.0,936.0,646.0,,,,,8.0,733.0,354.0,8.0,728.0,596.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally36_ball12_Clear.mp4
36,13.0,00:43:35,65389.0,21,15,B,2,長球,,,1.0,4.0,936.0,646.0,1.0,4.0,796.0,341.0,,,,,4.0,919.0,644.0,8.0,679.0,359.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Clear,08_set2_rally36_ball13_Clear.mp4
36,14.0,00:43:36,65418.0,21,15,A,3,殺球,1.0,,1.0,4.0,796.0,341.0,2.0,5.0,300.0,562.0,對手落地致勝,落地致勝,A,,9.0,778.0,343.0,8.0,771.0,580.0,0,8,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,2,Smash,08_set2_rally36_ball14_Smash.mp4
1,3.0,00:06:25,9637.0,0,1,B,2,放小球,,,2.0,7.0,552.0,398.0,2.0,7.0,602.0,441.0,,,,,7.0,583.0,374.0,8.0,663.0,498.0,0,9,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,Drop,09_set1_rally1_ball3_Drop.mp4
1,9.0,00:06:31,9778.0,0,1,B,2,挑球,,,2.0,1.0,485.0,388.0,1.0,3.0,421.0,626.0,,,,,1.0,525.0,379.0,8.0,642.0,522.0,0,9,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,Lift,09_set1_rally1_ball9_Lift.mp4
1,10.0,00:06:32,9806.0,0,1,A,2,長球,1.0,,1.0,3.0,421.0,626.0,1.0,9.0,724.0,284.0,,,,,8.0,525.0,609.0,8.0,587.0,340.0,0,9,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,Clear,09_set1_rally1_ball10_Clear.mp4
