rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,match_name,set_num,stroke_type_english,clip_name
34,8.0,1:15:40,113505.0,19,15,B,2,放小球,,,2.0,1.0,822.0,461.0,,2.0,832.0,425.0,,,,,1.0,794.0,482.0,8.0,730.0,382.0,0,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,3,Drop,05_set3_rally34_ball8_Drop.mp4
34,10.0,1:15:42,113565.0,19,15,B,3,殺球,,,1.0,9.0,778.0,631.0,2.0,5.0,469.0,327.0,對手落地致勝,落地致勝,B,,8.0,755.0,618.0,8.0,712.0,351.0,0,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,3,Smash,05_set3_rally34_ball10_Smash.mp4
35,4.0,1:16:07,114182.0,20,15,A,2,殺球,,,1.0,9.0,743.0,304.0,,8.0,685.0,574.0,,,,,9.0,676.0,305.0,8.0,662.0,590.0,0,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,3,Smash,05_set3_rally35_ball4_Smash.mp4
36,10.0,1:16:45,115139.0,20,16,B,2,放小球,,,2.0,8.0,679.0,523.0,,7.0,665.0,413.0,,,,,8.0,638.0,551.0,8.0,719.0,343.0,0,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,3,Drop,05_set3_rally36_ball10_Drop.mp4
37,13.0,1:17:28,116201.0,21,16,B,2,放小球,,,2.0,5.0,848.0,516.0,,2.0,831.0,418.0,,,,,5.0,787.0,521.0,9.0,690.0,310.0,0,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,3,Drop,05_set3_rally37_ball13_Drop.mp4
37,16.0,1:17:31,116276.0,21,16,A,2,放小球,,,2.0,2.0,798.0,402.0,,1.0,825.0,463.0,,,,,6.0,779.0,370.0,8.0,738.0,593.0,0,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,3,Drop,05_set3_rally37_ball16_Drop.mp4
37,19.0,1:17:34,116368.0,21,16,B,2,殺球,,,1.0,3.0,827.0,636.0,,5.0,492.0,365.0,,,,,5.0,802.0,620.0,8.0,705.0,336.0,0,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,3,Smash,05_set3_rally37_ball19_Smash.mp4
1,3.0,0:09:42,14554.0,1,0,A,2,殺球,,,1.0,8.0,780.0,601.0,,8.0,770.0,359.0,,,,,8.0,691.0,585.0,8.0,615.0,363.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally1_ball3_Smash.mp4
1,6.0,0:09:44,14612.0,1,0,B,2,放小球,,,2.0,5.0,484.0,388.0,,1.0,409.0,451.0,,,,,8.0,518.0,400.0,8.0,528.0,531.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally1_ball6_Drop.mp4
1,8.0,0:09:46,14665.0,1,0,B,2,殺球,,,1.0,9.0,688.0,335.0,,5.0,852.0,545.0,,,,,9.0,671.0,336.0,8.0,592.0,531.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally1_ball8_Smash.mp4
1,12.0,0:09:50,14756.0,1,0,B,2,放小球,,,2.0,5.0,471.0,385.0,,2.0,402.0,473.0,,,,,8.0,517.0,376.0,8.0,559.0,576.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally1_ball12_Drop.mp4
1,14.0,0:09:52,14810.0,1,0,B,2,殺球,,,1.0,3.0,449.0,333.0,,6.0,381.0,540.0,,,,,3.0,500.0,331.0,8.0,501.0,552.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally1_ball14_Smash.mp4
2,2.0,0:10:16,15422.0,1,1,B,3,殺球,,,1.0,14.0,297.0,639.0,1.0,6.0,387.0,584.0,對手落地致勝,落地致勝,B,,8.0,720.0,347.0,8.0,630.0,536.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally2_ball2_Smash.mp4
3,8.0,0:10:38,15956.0,1,2,A,2,殺球,,,1.0,8.0,813.0,570.0,,6.0,789.0,353.0,,,,,8.0,687.0,576.0,8.0,606.0,369.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally3_ball8_Smash.mp4
3,25.0,0:10:51,16293.0,1,2,B,2,殺球,,,1.0,9.0,726.0,336.0,2.0,5.0,897.0,558.0,,,,,9.0,700.0,334.0,8.0,635.0,552.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally3_ball25_Smash.mp4
4,11.0,0:11:21,17040.0,1,3,B,3,殺球,,,1.0,8.0,650.0,379.0,,8.0,514.0,580.0,對手落地致勝,落地致勝,B,,8.0,636.0,372.0,8.0,701.0,559.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally4_ball11_Smash.mp4
5,4.0,0:11:48,17716.0,2,3,A,2,殺球,,,1.0,5.0,854.0,588.0,,6.0,828.0,352.0,,,,,8.0,702.0,564.0,8.0,609.0,374.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally5_ball4_Smash.mp4
5,6.0,0:11:50,17753.0,2,3,A,2,殺球,,,1.0,8.0,665.0,545.0,,8.0,516.0,361.0,,,,,8.0,697.0,538.0,8.0,585.0,355.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally5_ball6_Smash.mp4
6,8.0,0:12:24,18619.0,3,3,B,2,放小球,,,2.0,5.0,472.0,376.0,,2.0,442.0,467.0,,,,,5.0,508.0,370.0,8.0,514.0,576.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally6_ball8_Drop.mp4
6,11.0,0:12:28,18712.0,3,3,A,2,殺球,,,1.0,8.0,487.0,608.0,,8.0,588.0,365.0,,,,,8.0,496.0,579.0,8.0,579.0,351.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally6_ball11_Smash.mp4
9,5.0,0:13:53,20832.0,4,5,B,3,殺球,,,1.0,8.0,714.0,343.0,1.0,6.0,389.0,546.0,對手落地致勝,落地致勝,B,,9.0,690.0,336.0,8.0,597.0,552.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally9_ball5_Smash.mp4
11,3.0,0:14:37,21933.0,5,6,A,2,殺球,,,1.0,8.0,520.0,602.0,,5.0,503.0,363.0,,,,,8.0,563.0,588.0,8.0,587.0,361.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally11_ball3_Smash.mp4
11,5.0,0:14:38,21960.0,5,6,A,2,放小球,,,1.0,2.0,456.0,505.0,,5.0,438.0,394.0,,,,,8.0,532.0,544.0,8.0,561.0,351.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally11_ball5_Drop.mp4
11,6.0,0:14:39,21979.0,5,6,B,2,放小球,,,2.0,5.0,438.0,394.0,,2.0,412.0,479.0,,,,,5.0,465.0,379.0,8.0,525.0,532.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally11_ball6_Drop.mp4
11,7.0,0:14:40,22007.0,5,6,A,2,放小球,,,2.0,2.0,412.0,479.0,,1.0,455.0,414.0,,,,,2.0,464.0,511.0,8.0,558.0,375.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally11_ball7_Drop.mp4
11,8.0,0:14:41,22029.0,5,6,B,2,放小球,,,2.0,1.0,455.0,414.0,,2.0,439.0,461.0,,,,,1.0,480.0,407.0,8.0,530.0,521.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally11_ball8_Drop.mp4
11,10.0,0:14:43,22088.0,5,6,B,2,殺球,,,1.0,9.0,567.0,327.0,,5.0,861.0,538.0,,,,,8.0,575.0,341.0,8.0,549.0,545.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally11_ball10_Smash.mp4
11,18.0,0:14:50,22260.0,5,6,B,2,放小球,,,2.0,5.0,492.0,391.0,,2.0,466.0,471.0,,,,,8.0,530.0,370.0,8.0,546.0,572.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally11_ball18_Drop.mp4
11,20.0,0:14:52,22319.0,5,6,B,2,殺球,,,1.0,3.0,519.0,338.0,,8.0,479.0,550.0,,,,,8.0,536.0,343.0,8.0,548.0,554.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally11_ball20_Smash.mp4
12,2.0,0:15:27,23176.0,6,6,A,3,殺球,,,1.0,8.0,788.0,621.0,1.0,6.0,795.0,362.0,對手落地致勝,落地致勝,A,,8.0,742.0,556.0,8.0,608.0,368.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally12_ball2_Smash.mp4
13,9.0,0:15:53,23834.0,6,7,A,2,放小球,,,2.0,2.0,440.0,473.0,,1.0,494.0,424.0,,,,,8.0,527.0,517.0,8.0,630.0,357.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally13_ball9_Drop.mp4
13,19.0,0:16:02,24071.0,6,7,A,2,殺球,,,1.0,5.0,864.0,599.0,,6.0,788.0,352.0,,,,,8.0,796.0,589.0,8.0,661.0,370.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally13_ball19_Smash.mp4
13,28.0,0:16:11,24280.0,6,7,B,2,殺球,,,1.0,9.0,761.0,340.0,,5.0,830.0,545.0,,,,,8.0,709.0,345.0,8.0,625.0,526.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally13_ball28_Smash.mp4
13,34.0,0:16:17,24426.0,6,7,B,3,殺球,,,1.0,3.0,470.0,334.0,,5.0,919.0,528.0,對手落地致勝,落地致勝,B,,3.0,494.0,339.0,8.0,518.0,570.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally13_ball34_Smash.mp4
14,6.0,0:17:09,25732.0,7,7,A,2,放小球,,,2.0,2.0,476.0,500.0,,1.0,465.0,412.0,,,,,8.0,563.0,539.0,8.0,602.0,378.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally14_ball6_Drop.mp4
14,7.0,0:17:10,25752.0,7,7,B,2,放小球,,,2.0,1.0,465.0,412.0,,2.0,418.0,484.0,,,,,8.0,520.0,392.0,8.0,564.0,545.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally14_ball7_Drop.mp4
14,8.0,0:17:10,25774.0,7,7,A,2,放小球,,,2.0,2.0,418.0,484.0,,1.0,423.0,439.0,,,,,2.0,453.0,503.0,8.0,561.0,380.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally14_ball8_Drop.mp4
14,11.0,0:17:14,25867.0,7,7,B,2,放小球,,,2.0,5.0,491.0,398.0,,7.0,481.0,496.0,,,,,8.0,517.0,376.0,8.0,526.0,578.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally14_ball11_Drop.mp4
14,14.0,0:17:17,25940.0,7,7,A,2,放小球,,,2.0,6.0,462.0,522.0,,1.0,475.0,411.0,,,,,8.0,504.0,546.0,8.0,559.0,342.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally14_ball14_Drop.mp4
14,22.0,0:17:23,26090.0,7,7,A,2,放小球,,,2.0,7.0,603.0,471.0,,2.0,812.0,412.0,,,,,8.0,631.0,520.0,8.0,586.0,354.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally14_ball22_Drop.mp4
14,25.0,0:17:27,26179.0,7,7,B,2,殺球,,,1.0,4.0,776.0,336.0,,8.0,495.0,561.0,,,,,4.0,768.0,336.0,8.0,690.0,566.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally14_ball25_Smash.mp4
14,35.0,0:17:37,26441.0,7,7,B,2,放小球,,,2.0,5.0,471.0,398.0,,2.0,472.0,478.0,,,,,5.0,502.0,373.0,8.0,532.0,594.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally14_ball35_Drop.mp4
15,20.0,0:18:33,27838.0,7,8,B,3,殺球,,,1.0,5.0,475.0,342.0,1.0,5.0,871.0,553.0,對手落地致勝,落地致勝,B,,9.0,536.0,340.0,8.0,547.0,554.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally15_ball20_Smash.mp4
16,3.0,0:19:06,28666.0,8,8,B,2,殺球,,,1.0,8.0,759.0,343.0,,6.0,465.0,548.0,,,,,8.0,692.0,354.0,8.0,655.0,539.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally16_ball3_Smash.mp4
16,9.0,0:19:10,28774.0,8,8,B,2,殺球,,,1.0,8.0,547.0,343.0,,6.0,416.0,558.0,,,,,9.0,546.0,338.0,8.0,573.0,556.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally16_ball9_Smash.mp4
18,5.0,0:20:01,30049.0,8,10,B,3,殺球,,,1.0,8.0,530.0,344.0,,15.0,315.0,601.0,對手落地致勝,落地致勝,B,,8.0,560.0,350.0,8.0,589.0,564.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally18_ball5_Smash.mp4
19,5.0,0:20:49,31238.0,9,10,B,2,放小球,,,2.0,8.0,649.0,401.0,,7.0,765.0,483.0,,,,,8.0,667.0,394.0,8.0,646.0,554.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally19_ball5_Drop.mp4
19,8.0,0:20:52,31310.0,9,10,A,2,殺球,,,1.0,8.0,585.0,611.0,,8.0,584.0,370.0,,,,,8.0,641.0,618.0,8.0,608.0,367.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally19_ball8_Smash.mp4
19,14.0,0:20:57,31431.0,9,10,A,2,殺球,,,1.0,5.0,840.0,605.0,,6.0,830.0,353.0,,,,,8.0,789.0,592.0,8.0,651.0,369.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally19_ball14_Smash.mp4
19,20.0,0:21:03,31585.0,9,10,A,2,殺球,,,1.0,5.0,838.0,629.0,,6.0,822.0,353.0,,,,,8.0,785.0,575.0,8.0,648.0,363.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally19_ball20_Smash.mp4
20,3.0,0:21:46,32662.0,10,10,A,2,放小球,,,2.0,2.0,463.0,494.0,,1.0,461.0,421.0,,,,,7.0,538.0,502.0,8.0,612.0,382.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally20_ball3_Drop.mp4
20,4.0,0:21:47,32686.0,10,10,B,2,放小球,,,2.0,1.0,461.0,421.0,,2.0,438.0,462.0,,,,,1.0,484.0,410.0,8.0,559.0,528.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally20_ball4_Drop.mp4
20,6.0,0:21:50,32753.0,10,10,B,2,殺球,,,1.0,5.0,503.0,349.0,,6.0,417.0,583.0,,,,,5.0,513.0,346.0,8.0,528.0,581.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally20_ball6_Smash.mp4
21,13.0,0:22:33,33836.0,10,11,A,2,殺球,,,1.0,8.0,496.0,588.0,,5.0,474.0,360.0,,,,,8.0,581.0,616.0,8.0,628.0,363.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally21_ball13_Smash.mp4
21,18.0,0:22:37,33939.0,10,11,B,2,放小球,,,2.0,5.0,478.0,396.0,,2.0,413.0,468.0,,,,,8.0,553.0,386.0,8.0,538.0,552.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally21_ball18_Drop.mp4
21,25.0,0:22:44,34120.0,10,11,A,2,放小球,,,2.0,2.0,453.0,467.0,,1.0,467.0,422.0,,,,,7.0,510.0,496.0,8.0,665.0,369.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally21_ball25_Drop.mp4
21,30.0,0:22:50,34253.0,10,11,B,2,放小球,,,2.0,1.0,491.0,404.0,,7.0,716.0,470.0,,,,,5.0,497.0,390.0,8.0,546.0,552.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally21_ball30_Drop.mp4
22,2.0,0:24:18,36461.0,10,12,A,2,放小球,,,2.0,2.0,435.0,512.0,,1.0,465.0,426.0,,,,,8.0,511.0,516.0,8.0,624.0,380.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally22_ball2_Drop.mp4
22,3.0,0:24:19,36482.0,10,12,B,2,放小球,,,2.0,1.0,465.0,426.0,,2.0,421.0,464.0,,,,,1.0,501.0,410.0,8.0,550.0,522.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally22_ball3_Drop.mp4
22,5.0,0:24:21,36541.0,10,12,B,2,殺球,,,1.0,9.0,712.0,340.0,,5.0,869.0,583.0,,,,,8.0,696.0,351.0,8.0,608.0,565.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally22_ball5_Smash.mp4
22,14.0,0:24:29,36728.0,10,12,A,2,殺球,,,1.0,8.0,565.0,596.0,,8.0,636.0,355.0,,,,,8.0,630.0,590.0,8.0,644.0,361.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally22_ball14_Smash.mp4
23,3.0,0:25:08,37705.0,10,13,B,2,殺球,1.0,,1.0,8.0,757.0,353.0,,6.0,460.0,563.0,,,,,8.0,669.0,359.0,8.0,654.0,535.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally23_ball3_Smash.mp4
24,12.0,0:25:37,38441.0,11,13,A,2,放小球,,,2.0,2.0,476.0,459.0,,1.0,437.0,440.0,,,,,7.0,526.0,486.0,8.0,654.0,352.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally24_ball12_Drop.mp4
24,13.0,0:25:38,38464.0,11,13,B,2,放小球,,,2.0,1.0,437.0,440.0,,2.0,378.0,460.0,,,,,1.0,497.0,418.0,7.0,533.0,497.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally24_ball13_Drop.mp4
25,3.0,0:26:06,39150.0,12,13,A,3,殺球,,,1.0,8.0,494.0,590.0,2.0,6.0,787.0,365.0,對手落地致勝,落地致勝,A,,8.0,565.0,598.0,8.0,605.0,376.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally25_ball3_Smash.mp4
26,4.0,0:26:39,39991.0,12,14,B,2,殺球,,,1.0,3.0,488.0,339.0,,8.0,575.0,562.0,,,,,9.0,529.0,339.0,8.0,552.0,557.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally26_ball4_Smash.mp4
26,6.0,0:26:41,40026.0,12,14,B,2,放小球,,,2.0,5.0,495.0,397.0,,2.0,475.0,460.0,,,,,7.0,558.0,402.0,8.0,568.0,544.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally26_ball6_Drop.mp4
26,8.0,0:26:43,40097.0,12,14,B,2,殺球,,,1.0,3.0,497.0,337.0,,5.0,848.0,545.0,,,,,3.0,497.0,338.0,8.0,542.0,571.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally26_ball8_Smash.mp4
26,10.0,0:26:45,40135.0,12,14,B,2,殺球,,,1.0,8.0,619.0,356.0,,8.0,484.0,568.0,,,,,8.0,626.0,345.0,8.0,645.0,559.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally26_ball10_Smash.mp4
27,4.0,0:27:13,40830.0,13,14,A,3,殺球,,,1.0,5.0,883.0,602.0,2.0,8.0,560.0,365.0,對手落地致勝,落地致勝,A,,8.0,797.0,585.0,8.0,660.0,350.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally27_ball4_Smash.mp4
28,4.0,0:27:46,41655.0,13,15,B,3,殺球,,,1.0,4.0,814.0,337.0,,5.0,955.0,606.0,對手落地致勝,落地致勝,B,,8.0,759.0,352.0,8.0,695.0,558.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally28_ball4_Smash.mp4
29,4.0,0:28:09,42245.0,14,15,A,2,殺球,,,1.0,8.0,769.0,605.0,,6.0,791.0,366.0,,,,,8.0,698.0,593.0,8.0,574.0,341.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally29_ball4_Smash.mp4
31,2.0,0:30:34,45871.0,15,16,B,2,放小球,,,1.0,7.0,713.0,416.0,,1.0,819.0,463.0,,,,,7.0,742.0,411.0,8.0,636.0,529.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally31_ball2_Drop.mp4
31,4.0,0:30:38,45952.0,15,16,B,3,殺球,,,1.0,8.0,740.0,360.0,1.0,5.0,960.0,623.0,對手落地致勝,落地致勝,B,,8.0,714.0,361.0,8.0,594.0,577.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally31_ball4_Smash.mp4
32,5.0,0:31:27,47178.0,16,16,B,2,放小球,,,2.0,1.0,475.0,422.0,,2.0,450.0,465.0,,,,,8.0,549.0,391.0,8.0,559.0,551.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally32_ball5_Drop.mp4
32,6.0,0:31:28,47200.0,16,16,A,2,放小球,,,2.0,2.0,450.0,465.0,,1.0,417.0,428.0,,,,,7.0,497.0,502.0,8.0,569.0,382.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally32_ball6_Drop.mp4
32,7.0,0:31:28,47224.0,16,16,B,3,放小球,,,2.0,1.0,417.0,428.0,,1.0,411.0,448.0,掛網,對手掛網,A,,1.0,443.0,404.0,8.0,541.0,524.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally32_ball7_Drop.mp4
33,8.0,0:31:59,47976.0,17,16,B,2,殺球,,,1.0,8.0,750.0,343.0,,6.0,444.0,577.0,,,,,8.0,740.0,345.0,8.0,634.0,546.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally33_ball8_Smash.mp4
34,4.0,0:32:31,48789.0,18,16,B,2,放小球,,,2.0,5.0,460.0,395.0,,2.0,415.0,502.0,,,,,5.0,505.0,383.0,8.0,495.0,598.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally34_ball4_Drop.mp4
34,5.0,0:32:32,48807.0,18,16,A,2,放小球,,,2.0,2.0,415.0,502.0,,1.0,425.0,430.0,,,,,6.0,473.0,523.0,8.0,535.0,380.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally34_ball5_Drop.mp4
34,11.0,0:32:37,48940.0,18,16,A,2,殺球,,,1.0,8.0,747.0,624.0,,8.0,634.0,369.0,,,,,8.0,699.0,595.0,8.0,597.0,357.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally34_ball11_Smash.mp4
34,25.0,0:32:50,49266.0,18,16,A,2,放小球,,,2.0,7.0,561.0,510.0,,7.0,784.0,417.0,,,,,8.0,592.0,562.0,8.0,631.0,366.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Drop,06_set1_rally34_ball25_Drop.mp4
34,32.0,0:32:56,49420.0,18,16,B,2,殺球,,,1.0,5.0,488.0,347.0,,8.0,467.0,557.0,,,,,8.0,541.0,347.0,8.0,532.0,566.0,0,6,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals,1,Smash,06_set1_rally34_ball32_Smash.mp4
